,pros,cons,rating_number
278,* engineering-first culture * engineering environment (codebase/tooling/process) * awesome people * great products * get pampered,"* as true for any large organization, there's also a degree of politics/corruption/incompetence/misaligned incentives/etc * can feel very high pressure at times due to big stakes",5.0
279,Good community in the APM program and fantastic teips,The work may not feel meaningful,4.0
280,"Innovative, new learnings every day",Transparency and communication will help,4.0
281,"Terrific team, good tech, good ambitions","Risks of monopoly, chatgpt, microsoft",5.0
282,good good good good good,no Cons no Cons no Cons,5.0
283,Really amazing people to work with`,It is a large company I think,5.0
284,"Google Engineering Capability blows my mind, and so much to learn everyday. Internal documentation and automation is second to none.",Seems that no revenue hyper growth in recent years.,5.0
285,a well integrated technology stack,Technology island - experience at google may be difficult to translate to other places,4.0
286,"Great people to work with, perks","Like any large tech company, the politics",4.0
287,Ability to work within almost every field Work is seen by millions of daily active users Ambitious but friendly coworkers Great total compensation,There is a much lower appetite for taking risks and innovating (and has been this way for at least the last 5 years).,4.0
288,"The pay and benefits were great, my team was amazing, the work was fun and impactful.",Ambiguity can be a challenge at times and it can be difficult to navigate such a big organization.,5.0
289,competitive pay and other great benefits,lack of transparency from upper management,4.0
290,"Technology, tooling and support for engineering. Working with great people. Work environment.",senior hiring plan and layoff,5.0
291,"Innovative and challenging work daily, if you're into that kind of thing.","Overhiring, and layoffs is one very apparent one.",5.0
292,Benefits including food are just great,Cannot think of anything to add,5.0
293,Lots of perks and benefits,"Depends on the team, your experience can vary",5.0
294,- Free Food - Great salary - Work Life Balance - Opportunities - Great Team,I have no cons for the company,5.0
295,"good pay, food, work life balance","slow moving, less feelings of impact",5.0
296,"great pay, fulfilling career, and awesome company",i have no cons for this company,5.0
297,Exceptionally smart and friendly coworkers,"If you are not careful, working at Google can take over your entire personal identity",5.0
298,It really is everything you think it is. It's a culture like nowhere else.,"Lay-offs, and a lot of your salary comes from monthly stock vestments. Which is fine, but if you want a bigger base salary, this isn't the place.",5.0
299,its the best time I had,I can't think of anything bad,4.0
300,Good work life balance and culture.,Not flexible with hours and ineffective management communication.,3.0
301,Good company culture. Nice workplace,Really competitive environnement. A lot of extra hours,4.0
302,we can get high salary,"I don't mind, but slightly longer working hours",5.0
303,Good environment for work and good pay,Nothing i can describe about it,5.0
304,"Good perks, really enjoyable work space",Large organization and feels like I don't know much,5.0
305,Balanced working with a bunch of perks,None that I can think of.,5.0
306,Great company culture + benefits,Hard to make a decision,5.0
307,"People, Talent, Offices, History, Name of Google","CEO, Leadership, HR, The way layoffs have been handled and how people are treated, Toxic Work Culture, So much process that prevents any progress, Bureaucracy, Politics",1.0
308,Enjoyable People to work with Fun projects to work on,Unattainable goals Draining Atmosphere Lack of leadership,4.0
309,"Employee friendly, Great respect for ethics, very conducive culture",Since it follows people friendly approach at time the deliverables take a hit,5.0
310,I got benefits and good salary,It was not very interesting,3.0
311,Great benefits and understanding team,No work life balance expected by employees,4.0
312,Great atmosphere and salary and everything,Every thing is good not bad,5.0
313,Good payment for what its worth,Lot of work in the field,4.0
314,"Great perks and benefits, smart people to work with",Difficult to navigate the organisation and processes,3.0
315,"great place, great food, great environment",too much pressure at work no wonder people leave,5.0
316,"Famous perks, top of the market pay",Incompetent senior management who are careerists jumping from job to job. No real personal development,2.0
317,Working here you feel very Nice.,Kind of a hard job ngl.,3.0
318,If you are interested do it,If you aren’t don’t work there or a t least try,5.0
319,I worked with great team members.,Some managers are disorganized and not really top tier.,4.0
320,Food. Benefits. Gyms. Dogs. Smart people,Identity politics. Virtue signaling. Poor management. Lack of addressing poor performers.,3.0
321,- Learned a lot from interacting with the software systems they've built - Good pay,- I got down-leveled - Promo is hard - Culture can be an obstacle,4.0
322,"good work life balance, free food","leaderships are not doing well, unclear/incorrect directions",1.0
323,"Good pay, free food, other perks",Too many proprietary internal toolings,4.0
324,"Google has beautiful campuses, great food, amazing benefits and solid pay.","Growth at Google is difficult (the joke is the best way to get promoted is to leave and come back(). Middle managers are out for themselves, as I've found out. My most recent team is dysfunctional, but PMs take all the blame. I suffered a major injury which has required disability leave and have faced severe discrimination for this by getting punishing ratings because of ""anonymous feedback"" and a hostile work environment, and my manager is only interested in climbing the ladder instead of helping me or anyone below him.",2.0
325,I made great connections inside,It was a lot of work,5.0
326,Great place to be when growing.,"None whatsoever, can't think of any!",5.0
327,Having a flexible schedule. Working from home,Not a lot of social interaction,4.0
328,Great perks and good work life balance,Large company with lots of proprietary tools,5.0
329,"Overall great place to work, high internal mobility and good work life balance.",Getting promoted can be super political. Not always within your control.,4.0
330,* Good WLB * Good engineer culture,* Not so competitive pay compare to other top companies,4.0
331,Good time great friend game,There is no cons thanks,5.0
332,Has a nice office space.,Office culture is fast paced.,3.0
333,It is a great innovative step,No ones to say for now,4.0
334,free swag free food fun enviornment,mentally draining long hours no work life balance,5.0
335,Work balance is really good,We don’t have complete remote options,5.0
336,Great culture Interesting problems to work on Great perks Gold standard software engineering practices,A lot of what you learn at Google is only going to be useful at Google. I've spent 3 years at Google and spent a lot of time learning about internal tools and processes that won't be useful in a job anywhere else.,5.0
337,They do have everything for their employees,"Some workers are very rude. Also, it seems that many employees simply do not know their duties (mainly managers).",3.0
338,Got to learn from some of the smartest people I have ever met,Because work and responsibilities get so siloed off it is hard to get a good picture of how everything fits together. Plus I found that as a developer I wasn't growing nearly as much after 3 years there.,4.0
339,"Google perks - the food, the massages, pretty good pay People are smart and always willing to help","Not challenging in terms of recruiting volume or pace Goals are often unclear and constantly changing, leading to slower promotions",3.0
340,Offices are great. You have access to all of them,Really big company. Seem to be very messy at the moment,5.0
341,A lot to learn Good team structures Internal mobility,Unorganized Much more than normal ambiguities Communication is never consistently shared,5.0
342,"Free food, good benefits, good WLB, most managers genuinely care for your growth.","Recently the layoffs have left a bad remark on how Googlers think of leadership. Promotion / performance review process changed recently where 70%+ of the company gets the same rating, with minor discretions within this rating compensation to the point that it gives low incentive to work hard.",4.0
343,Large budgets Large projects Lots of autonomy,Limited long term project planning,5.0
344,The people are its greatest asset,Too big and starting to be like any other company. Too much attention to the buzz words and the shiny thing. Priorities change every quarter making it difficult to get things done.,4.0
345,Best place for the salary theat,Not bad at all because Google,4.0
346,"so fun, learned a lot",really hard to compete here,5.0
347,Interesting work and lots of it.,Many people laid off recently,5.0
348,great benefits great people great career development,none at this point in time,5.0
349,There's a lot of money to be made for people who want to work,"Nothing so far, everything seems to be in pretty good condition",5.0
350,Big company and chances to educate yourself,Poor local management and supervisors,5.0
351,"food, pay, team, hours, food","speed, slow, incremental, overhyped, political",3.0
352,Respect for each other is the top priority,Its a little unorganized at times,5.0
353,cafeteria is good but could be better,workning hours are very bad,5.0
354,free food outings amazing culture growth,Only con i'd say is the pay,5.0
355,experise is good but dnt like it,goos at food and travel,4.0
356,food and salary is good,stress and pressure is bad,4.0
357,great benefits and good career trajectory,"long hours, high stress, and no employee stock purchase program",4.0
358,"Smart people, cool work, great food",May have imposter syndrome bc ur surrounded by very smart people,5.0
359,"Good company. You can tell that they’re taking good care of their employees. Very good benefits, easygoing people.",Work from home is not always appropved.,4.0
360,"autonomy, innovation, wicked smart people","large company, can be hard to get stuff done",4.0
361,pretty fun good company good benefits,no such things as a minus,5.0
362,"Good Culture, Decent Pay and people","not really much, could get fired easily",4.0
363,Good benefit for all its employees; good salary,Didn't get chance to grow,5.0
364,Professional colleges and pleasant to work remotely.,Not so many good things to explore.,5.0
365,food work life balance people,same code grind everyday because its swe,4.0
366,"Work life balance, free food, low pressure if you are in a good team.","Lower compensations for mid-level SDE comparing to other tech giants, lots of deprecations and migrations ongoing but still a good place to learn established industry standards on infrastractures.",5.0
367,It’s very inclusive culture and the team usually are very collaborative,It is very difficult for the leaders to make a decision,4.0
368,"Great Company, Great Culture, Great benefits, Great career development/opportunities.",onboarding process and promotion cycle is long.,5.0
369,"Excellent pay, great benefits, strong DEI culture, and extremely nice and talented colleagues. I made friends that will last a lifetime.",Got too corporate. Putting profits over people.,5.0
370,severance was pretty good honestly,no more job for me,1.0
371,Many projects with huge impact. Good engineering methodology. Good people,Too many in-house tools. Too many overlapping projects.,5.0
372,- good salary - nice workplace,- doesn't care about the employees,3.0
373,good work/life balance compared to other companies with similar pay.,the common problems of big companies.,4.0
374,"Autonomy afforded to every Googler, high quality peers, global impact of products, excellent compensation, sound work-life balance","Extremely woke, employees afraid to say anything even slightly outside the only ideologically permissible narrative",5.0
375,"Culture, work life balance, great benefits",At a big company it is harder to make impact,5.0
376,"Strong engineering cultural, good benefits",Need more win win partnerships; need enterprise grade documentation and support,3.0
377,- Actually dedicated to DEI - The coworkers are top of the field - Opportunity to work on many interesting problems - Significant support for medical and mental health leave,"- Increasing red tape over time - Visibility into the upper levels of management has disappeared, and feedback is often ignored - Focus on impact makes it hard to be rewarded for maintenance work",4.0
378,"Incredibly smart people, good work culture, good work/life balance",performance evaluation process recently changed for the worse,5.0
379,lots of good stuff to say,Nothing bad to say really,5.0
380,Work-life balanced Get to work on user-facing and large traffic products,Promotion heavily biased towards product impact and most of the time you don't get to pick the projects you work on especially when you are lower level.,5.0
381,amazing job i ever had a lot of growth within the company,nothing was a con everything was great,4.0
382,Some of the most collaborative and talented people join Google.,Can’t think of any To call out.,5.0
383,-Good perks -Cool and smart coworkers -Offices are fun,-Upper management not so good -Slow dev process,5.0
384,Good people all around all the time,Working hard is a must,4.0
385,I really like it and is fun,Nothing I like my job,5.0
386,"Google lives up to the expectations when it comes to benefits: pay, good work-life balance, health/vision/dental care all covered, breakfast/lunch/dinner provided. Coworkers on the whole are very intelligent, kind, and driven people. Technology and work are ever-evolving, which keeps the day-to-day interesting.",Typical corporate pains: - over-emphasis on performance ratings and getting to the next level - disconnect between the VPs and SVPs with the rest of the company,4.0
387,Have a great dedicated team,Some partner teams are hard to work with,5.0
388,"Solid pay, reliable as a large company. It doesn't always translate, but many people in the organization do care a lot","Team matters a lot, company is huge so switching teams can completely change the experience Slow to develop and promote.",5.0
389,Work life integration; care about people; great benefits,Mass layoff; pivot employees to new roles,5.0
390,"Benefits, autonomy, peers, food, working atmosphere","Relatively large organization, lesser velocity than smaller companies, pay is at market rates",4.0
391,overall very happy and amazing pay food and good company,Layoffs are real and stressful,4.0
392,"nice working environment, benefits and so on",Not easy to find impact big enough projects to work on in some places,4.0
393,Good salary and perks Creative and innovative environment,Hard to get in. Projects got cancelled without reason,5.0
394,- Work Life balance - HIgh salary - Great growth opportunities,- Things can take time to execute,5.0
395,"best place to work, food, work culture, wellbieng",nil nothing not at all,5.0
396,"Good pay, benefits, vacation and insurance, people are generally nice","Poor communication, bureaucratic, too large, takes too long to make decisions, not nimble",4.0
397,"Hours, pay, chairs, lunches, office","Benefits, overtime, management, nepotism, etc",5.0
398,Good salary here at google,No cons here at google,4.0
399,Good people I like them,There are not enough toilets,5.0
400,Free food easy to switch between teams,lot of legacy systems very hard to put forward new ideas,5.0
401,- Great place to work - Loads to learn - Friendly people - Great office perks,- Affected by tech layoffs,5.0
402,"- Compensation (top (but not competitive) pay & great benefits - including severance!) - Generally good, thoughtful coworkers","- Transparency is out the door (starting with layouts (Jan 2023). Entire product areas have been laid off, despite growth - New GRAD performance management system puts more employees at risk for lower ratings now that peer reviews are no longer transparent",1.0
403,It was a great experience,Too much commitment and studf,5.0
404,The people! The perks! The work environment,Constant Ambiguity in processes and goals,5.0
405,Great culture for the Chicago office,"Big company, usual expected problems",5.0
406,not cool cool not cool,Work was tough with new remote access,5.0
407,"This role varies widely among different groups. If a more technical role is desired, technical infrastructure organization is better",Some roles are purely program management.,4.0
408,Good pay for the gig Good staff,Sometimes unfriendly Management isn’t focused,5.0
409,A great to company for with genius brains around.,Constant fear of getting laid-off is very disheartening.,5.0
410,great pay great benefits great hours great environment great colleagues,"""culty"" vibes have to have a google phone",5.0
411,Great benefits and smart people,Way more politics than I thought there would be. Directors are trying to build their fiefdoms without care for how it breeds bad behaviors.,3.0
412,Epic place to work for will recommend,"Everything was great, if you can work do it",4.0
413,"Cool coworkers, beautiful amenities and building",Too busy all day long,5.0
414,it is just great bro trust me,too much money u will earn,5.0
415,"High salary, excellent medical benefits, employee perks","High volume of work, lots of inefficient processes, hard to stand out bc size of company",5.0
416,"Brilliant people, overall nice perks in the office, welcoming atmosphere. Met some of the nicest people here and got to work on some interesting projects.","Not as much opportunity if you're a contractor, you're strictly there to be a headcount number and fulfill your job duties.",3.0
417,Culture is the best. No one really bothers you especially if you have a good manager.,The quotas are way too high and verticalization has made some territories way better than others.,4.0
418,Fun people Good food and other perks Chill WLB,Lots of approvals required to do anything Slow promo process,4.0
419,"Good culture, a great location, fun people",I have no cons for this role,5.0
420,"Great Place to work, with awesome people",It is hard to find some cons,5.0
421,"high pay, good environment, happy life",the meal is just so so. The office is a little far,5.0
422,"Benefits, and the capable people (most of them) around you",It's highly dependent on the team you are at,3.0
423,Great working environment surrounded with amazing talents.,The operation can be inefficient sometimes.,5.0
424,"Good pay , pto and benefits,","Far commute, but the snacks made up for it",5.0
425,- People here are super nice,- Things move slow and road map has some ambiguity,5.0
426,"Great coworkers, great perks, free food","Not much, maybe too comfortable if you’re there for too long",5.0
427,"Smart people, good work-life balance",Big tech company with slow upwards mobility,3.0
428,"Good medical benefits, food, hybrid work",Work lots of hours. Meetings all day and evenings spent following up in email. Constant fires that disrupt your day and everything is urgent.,2.0
429,Great earning potential. Paid for producing results.,Occasionally too much Time away from family.,4.0
430,"Good technicals, great engineer teammates, nice office","Random layoffs, culture becoming worse over the years. Pay is not on par with the level of difficulty (in my team). Difficult to get promotion.",3.0
431,"Emotional Intelligent Manager, Supportive Team, Meaningful Work Cares about DEI and has the metrics to prove it Great Benefits",No clear career trajectory to promotion Not enough scope due to hiring pause and layoffs,5.0
432,-Great culture -Internal mobility -Perks & benefits are great,-Large company may not be for everyone,5.0
433,- Benefits - Variety of Role - Diverse portfolio of companies and teams.,- Manager Politics / Sensitive to Public Perception - Becoming More Corporate - Pay for Performance over years - Performance Process needs refinement,4.0
434,good company to work and learn,enviroment is not good for human,5.0
435,* engineering-first culture * engineering environment (codebase/tooling/process) * awesome people * great products * get pampered,"* as true for any large organization, there's also a degree of politics/corruption/incompetence/misaligned incentives/etc * can feel very high pressure at times due to big stakes",5.0
436,"Terrific team, good tech, good ambitions","Risks of monopoly, chatgpt, microsoft",5.0
437,good good good good good,no Cons no Cons no Cons,5.0
438,Really amazing people to work with`,It is a large company I think,5.0
439,"Google Engineering Capability blows my mind, and so much to learn everyday. Internal documentation and automation is second to none.",Seems that no revenue hyper growth in recent years.,5.0
440,work life balance is great,project not that interestign to me,5.0
441,Great to work environment great,None amazing place to work,5.0
442,"Food, good comp for not a lot of work.",Mountains of red tape. Good luck actually accomplishing anything. Fortunately that doesn't really matter much for keeping the checks coming in.,3.0
443,"Great culture, great benefits, great team","I don’t know, can’t think of any",5.0
444,the best company for you software engineeringg,need to the the tasks by time,5.0
445,"Perks, 401k, wlb are all fantastic","Lots of reorgs, projects get rescoped or cancelled a lot",5.0
446,Work on projects that millions (or billions) of people use daily.,"Can be hard to ramp up, as things change quickly, and documentation is lagging.",5.0
447,Excellent and truly profound team,Not the worst place to work,5.0
448,Benefits are stronger than average,No real cons to add here,5.0
449,Experience was extremely good learned a lot,Experience was great nothing bad,5.0
450,"good pay, food, work life balance","slow moving, less feelings of impact",5.0
451,working at google is awesome,can't think of any cons for working at google,3.0
452,"great pay, fulfilling career, and awesome company",i have no cons for this company,5.0
453,Exceptionally smart and friendly coworkers,"If you are not careful, working at Google can take over your entire personal identity",5.0
454,all good benefits and perks,recent layoffs and company culure,4.0
455,It really is everything you think it is. It's a culture like nowhere else.,"Lay-offs, and a lot of your salary comes from monthly stock vestments. Which is fine, but if you want a bigger base salary, this isn't the place.",5.0
456,we can get high salary,"I don't mind, but slightly longer working hours",5.0
457,Good environment for work and good pay,Nothing i can describe about it,5.0
458,what can i say I love it here,"recent tech downturns, less stock value",3.0
459,"You’ll learn a lot, friendly coworkers","Constantly changing, average pay compared to market, unlikely to promote",4.0
460,"Great benefits, most people who work there are super nice",Management culture is aggressive - full of vanity projects and power plays that have nothing to do with successfully completing a project,3.0
461,"Easy to get involved in project steering, supportive coworkers, plenty of networking opportunities","Effort does not align w/ feedback, constant pressure to improve performance, job security anxiety due to mass layoffs",3.0
462,"- Great pay/benefits
- Pretty offices with nice perks
- Smart and helpful coworkers
- Work/life balance has so far been pretty good","The actual day-to-day is what you would expect as an engineer at any large corporation:

- Lots of meetings
- Ever-changing requirements
- Tremendous amounts of red tape needed to make any changes
- An insanely complicated codebase that is full of dead code, outdated dependencies, poorly-documented features, etc.
- It's so difficult to find points-of-contact for dependencies that it's encouraged to just ""shoot first and ask questions later,"" with the result that the ecosystem gets even more fragmented
- Juggling timezones to connect with overseas teams

While this might merit a ""meets expectations"" at other big corporations, Google so prides itself on its reputation for being innovative, scrappy, etc., that the reality is a tremendous disappointment.

Plus, at least at other corporations you can usually use familiar technologies like VSCode, Git, GitHub, Jira, etc. At Google, you use its own proprietary software for literally everything, which is a major barrier to onramping (and, I imagine, also when people leave Google to start at other firms).

As for the famous Google offices and perks — while they are no doubt nice offices, they're still just offices. You go there to work, and then go home. It's not earth-shattering.

Being on campus is like being in some weird, sanitized bubble that's disconnected from reality: go to the top floor of one of the ivory-towered Google Cloud buildings, look across the 101, and you can see massive neighborhoods of mobile homes.

Google feels like the new Microsoft: overpaid executives playing catch-up to other companies.",3.0
463,Nice colleagues; free food; good reputation,Company grows flat while hiring more people,3.0
464,Everything looks good. That's It,Nothing I have to say,5.0
465,Working with the best and the brightest!,Getting stuck at one level and politics,5.0
466,Growth potential here is good,Not many to say right now,5.0
467,"- good benefits, name on your resume, learning opportunities","-inefficient and chaotic on the inside with lots of silos, folks are motivated to prioritize individual success for PERF instead of cross-team collaboration. -so much opportunity internally, but the silos and politics make it nearly impossible to build internal bridges",3.0
468,Solid place to work. Not too hard,Not a lot. It’s easy,5.0
469,NA NA NA NA NA,"Too big, many roles not being productive.",5.0
470,big company has it's reputation,learn less than in the design agency,5.0
471,"I recently had the opportunity to work at Google and it was an incredible experience. The company culture is truly unique and fosters a sense of collaboration and innovation. The work environment is fast-paced and challenging, but also incredibly rewarding. One of the things that stood out to me during my time at Google was the level of expertise and knowledge of my colleagues. I had the opportunity to work with some of the brightest minds in the industry and it was truly inspiring. The mentorship and guidance provided by my team leaders helped me to grow both personally and professionally. The company is also very forward-thinking when it comes to technology and is always pushing the boundaries of what is possible. It was exciting to be a part of such a dynamic and innovative organization. In terms of work-life balance, Google does a great job of promoting a healthy balance. The company encourages employees to take the time they need to recharge and focus on their well-being. Overall, my experience at Google was extremely positive and I feel grateful for the opportunity to have been a part of such an incredible organization. I highly recommend the company to anyone looking for a challenging, rewarding, and innovative work experience.","It is worth noting that working at Google can also have its downsides. The company is known for its fast-paced and high-pressure environment, which can be stressful at times. Additionally, the company's size and bureaucracy can make it difficult to navigate and get things done. It may also be difficult to get noticed or promoted within the company due to the sheer number of employees and the high level of competition. Another con could be the cost of living in the area where the office is located, it could be very high, which can be a challenge for some employees. It is also worth noting that the company's policies and practices have come under scrutiny in recent years, particularly in regards to issues such as privacy and censorship. While Google is committed to making positive changes in these areas, it is important to be aware of these issues and how they may impact your experience at the company.",4.0
472,Not bad. Like all the people in my department,"Structure, layoffs, and better management",4.0
473,The people! Everyone I met was very nice and very smart. World class tooling and environments. Engineering culture is excellent. memegen is your friend.,"base pay isn't as competitive as you might think. they ""downlevel"" everyone unless you're former FAANG. while they do offer remote, it's not super easy to get remote. Also, my experience joining involved much less swag than I originally expected. That's to say, I never got any Google branded anything.",4.0
474,"New technology, very smart people to work with",Heavy work load with multiple concurrent projects,5.0
475,"not much to say tbh, cant really think of any","great culture, WLB and nice environment",5.0
476,Good people to work with,Time management work life balance,3.0
477,Wonderful coworkers who always seem positive and open to provide help on difficult problems. The amenities are of course excellent as well.,"One sometimes feels like they don't belong, but this is a commonly known issue.",5.0
478,Work life balance is great,Salary can be low after 4 years,4.0
479,It has a great culture and great people,Nothin really it is great company,5.0
480,"Pay is good, though not the most competitive within tech Benefits remain probably top tier within tech Quality of coworkers is very high","Leadership seems to either not have a real vision or has failed in communicating their vision clearly to the company. The last several years, Google seems like it has been just chasing whatever fads appear rather than demonstrating leadership within the sector.",4.0
481,can do whatever u want,boss is annoying sometimes at work,5.0
482,"It was good, most of the time",Sometimes i would get yelled at,5.0
483,Great Pay and work environment,None that I can think of,5.0
484,"Great Pay, great benefits, good WLB, smart people, very few a** holes, free food.","There is little incentive to put in extra effort since most of your projects will eventually be defunded/deprioritized. If you get too emotionally invested in whatever you are working on, it will just be that much more painful to watch it eventually end up in the vast graveyard of projects that leadership lost interest in. Getting promoted is ridiculously hard and will likely take years.",4.0
485,Great place to work and amazing environment,Extremely large company can get lost among the chaos,5.0
486,Great perks and people at Google,Bureaucracy organization that moves very slowly,5.0
487,Interesting work Good pay Good colleagues,Too much work Too many meetings,5.0
488,- Easy to collaborate with people - Easy to contribute to other projects - Meet some great people,- Sometimes feels like a lot of processes,5.0
489,Amenities Office Pay Free Food Events,Politics Constant/shifting OKRs Terrible managers,1.0
490,"i enjoyed it, great snacks",not much variety in the type of work,3.0
491,"Great workplace, smart people, interesting work",High stress role and job uncertainty,4.0
492,Positive friendly and always trying to help,I dont think there are any cons,5.0
493,Work-life balance and good perks,unable to make enough impact,5.0
494,google has good work life banalnce,the software industry is not as good as it is than before.,5.0
495,"Great variety of technologies to work on, freedom to move internally",Lack of project management skills and standards makes teams waste a lot of time and effort.,4.0
496,Get to work with smart people.,Working all the time. Little to none work life balance,2.0
497,Amazing colleagues and opportunity to work on truly impactful initiatives.,Slow decision making due to higher degree of deliberation and generally inflated delivery timelines.,5.0
498,Everything was great loved it,No complaints I loved it,5.0
499,Good Perks Competitive Salary Great people to work with no politics,Slow moving Layoff pressure CEO and leaders lack vision,4.0
