Rating,Title,Review Description,Pro,Con,Job Title,Status,Region,Date
5,work at home,we can work on Facebook pages with click per cost we earn good from that but now a days facebook blocking some contents and blocking pages so its very harmful for some publishers,nan,nan,Marketing Officer,Former Employee,online job,25/03/2018
5,Awesome work Fast paced Fun workplace great amenities brilliant people,Awesome work Fast paced Fun workplace great amenities brilliant people Less organized moves fast provide visibility to your work great people to work with,nan,nan,Seasoned Technical Project Manager,Current Employee,Menlo Park CA,25/03/2018
4,Great place to work if you know what you are doing,Fun and exciting learning opportunities in vast data center operations management fairly organized However directors need be more hands on Fast paced place to work and teaches culture of all round work,nan,nan,Data center technician,Current Employee,Village of Los Lunas NM,25/03/2018
5,Creative StrategistCreative Shop,AMAZING The single best work experience of my career The work will eventually change the world and every employee has an opportunity and a mandate to contribute to the POSITIVE end,nan,nan,Creative Strategist,Former Employee,Los Angeles CA,25/03/2018
1,Do Not Work at Facebook as a Contractor,You will be paid a wage insufficient for the cost of living in the area and never even given an employee evaluation or a raise I worked there for two years Expect to have a ridiculous schedule some days 128 AM some days 84 PM and some days 412 AM As a contractor you will be viewed as a secondclass citizen Your contracting agency will have little contact with you and your Manager will be a fulltime employee but they are not working for the same company so they cant help you with anything Your contracting agency doesnt care about you because all they care about is the bottom line They need warm bodies in seats reviewing content Thats all Theres thousands of people lined up behind you to take this prestigious job so any complaints will be disregarded You should just be happy to work here Everybody wants the golden egg FTE role so they wont make any waves to solve any problems you have All of the administration staff for your contracting agency just wants to get promoted to FTE so they dont fix anything for fear of being a problem and all of your Facebook Managers are at the lowest level of FTE and they just want to get promoted to a better role so THEY wont fix anything for you Dont make the mistake of taking this job to move up the ladder either It wont happen NOBODY AT THIS COMPANY CARES ABOUT YOU If you can accept that fact and just want to say you work there and eat the free food then go ahead and apply,nan,nan,Public Content Contractor,Current Employee,Menlo Park CA,22/03/2018
2,Awful tasks in a great building,The company made an effort in providing a good place to work with a free canteen and a nice building however the daily tasks are heavy overwhelming and management is not the best as team leaders are not well trained There is too much pressure to achieve targets and only see employees as a number instead of human beings,nan,nan,Community Operations Specialist,Former Employee,Dublin,18/03/2018
4,Culture,Amazing place to work Brilliant food and travel and the company takes care of you Salary is not that great but good enough If you do not get shares dont join,nan,nan,Team lead,Former Employee,Hyderabad Telangana,16/03/2018
5,Productive and fun work place,Facebook is a great company to work for They provide great collaboration and freedom to express new ideas I love working for Facebook and I have the best manager in the world,nan,nan,Content Analyst,Current Employee,Mountain View CA,15/03/2018
3,Fast paced challenging work environment,In my current role at Facebook I have the opportunity to work on exciting and impactful topics on a daily basis Worklife balance is not always at the level I would prefer it to be,nan,nan,Content Policy Associate Manager,Current Employee,Dublin,14/03/2018
4,Working in Facebook marketing,Good job too much was put onto CSATs and we ended up understaffed quickly Would recommend but you might not find yourself working their for long The free food was good,nan,nan,SMB Support Engineer Contracted to BC Forward,Former Employee,Austin,9/3/2018
4,Good Company Poor Management in My Area,I really did enjoy working for Facebook during my tenure however our management of our small team was terrible Theyd change priorities on a whim sometimes without telling anyone They were never clear on feedback or performance issues and would not listen to their employees,nan,nan,Process Improvement Specialist,Former Employee,Austin TX,8/3/2018
4,move fast or get out of the way,A great company to be at the perks and benefits are out of this world and youll be among of the smartest people youll ever meet That said your success can highly depend upon team culture and unless youre an engineer you dont get to pick your team,nan,nan,Content Strategist,Former Employee,Menlo Park CA,6/3/2018
3,Its fun work place but workflow is not divided fairly,I believe CPL will be able to come up with a better system for the workplace as for now the job flow is not divided well between the employees I think if CPL can put the right system in place it will make everyone happy As for moment there is employees working for 5 to 10 minutes and they are done for the day wheres people working for 4 to 6 hours per day,nan,nan,Rep,Former Employee,North Dublin County Dublin,6/3/2018
4,great fun place to work,Working for Facebook is unbelievable great working environment and benefits including free breakfast lunch and diner from Monday to Friday i recommend to all who want to work for and amazing company,nan,nan,Site Supervisor,Current Employee,New York NY,27/02/2018
4,Nice experience,Internship at Facebook is a very good experience It has very unique climate where you can have fun and learn a lot Brilliant and helpful people all around,nan,nan,Software Engineer Intern,Former Employee,Menlo Park CA,19/02/2018
5,Great,It is a really good company your peers help your growth always taking care of its employees Hard to move up within the company Working hard is always there,nan,nan,Edge Networking Services,Current Employee,Menlo Park CA,14/02/2018
5,had a great experience,enjoyed every day a new challenge things move fast but you gain experience even faster work with best in the world talent on every team helps you maximize your potential,nan,nan,Project Manager,Former Employee,Menlo Park CA,14/02/2018
5,Excellent Place to Work,This Company has excellent perks Its fun combined with work Feels like you are working in a Disneyland environment One has to work there to experience it Amazing,nan,nan,Business Analyst,Former Employee,Menlo Park CA,8/2/2018
4,productive and fun workplace,flexible work hours fun environment easy to communicate and open workplace to me are the most valuable aspects of working at FB There are so many team and contractors which depends on the team and the environment you are working They are not all the same,nan,nan,Senior Technical Analyst,Current Employee,Menlo Park CA,7/2/2018
5,Produtive and fun,One of the most obvious benefits of working online is the freedom and flexibility that comes with being a blogger You are your own boss You make your own hours You can work anywhere at any time The costs of running a blog are minimal your time is the primary investment you’ll make The only pressure you’re under comes from your own goals standards and ambitions Blogging also works on a more practical level You can keep your day job without any scheduling conflicts Flexibility here means that you can engage on any level you want making blogging your new career an occasional hobby or something in between,nan,nan,Blogger,Current Employee,Manchester Greater Manchester,3/2/2018
2,Poor experience,the day to day work is nice the colleagues are the only thing that makes you want to stay working for longer there Team leaders are nice but sometimes lack knowledge on how to deal with people No development plan is made when you get there and the feedbacks are usually made to point what you did wrong never offering to help you on how to get right Overall experience I would say is ok as you still get a nice title in your CV but wouldnt stay more than a year there,nan,nan,SMB Account Manager,Former Employee,Dublin,31/01/2018
5,Great place to work for,Facebook is an amazing place to work I have been enjoying working here Great offers free food free drinks free shuttles to work Everyone at work is very accommodative,nan,nan,Data Rating and Labeling Contractor,Current Employee,Menlo Park CA,28/01/2018
5,Contractor for Milestone at Facebook,Not sure my review is relevant but worked on campus at Facebook as a contracted employee of Milestone Awesome culture and great group of people to work with Tons of encouragement and a generous perks,nan,nan,Help Desk Level 3 Specialist,Former Employee,Menlo Park CA and Chico CA,28/01/2018
5,great people,Great people and culture but the management was poor for my pillar and team This made for a bad personal work experience but i do not think that is the norm,nan,nan,Technical RecruiterSourcer,Current Employee,Austin TX,28/01/2018
5,Fun Enviorment,Great atmosphere and credible training experience Always enough to learn and opportunity for advancement Loved the managers and open communication of expectations,nan,nan,MARKETING EXPERTACCOUNT MANAGER,Former Employee,Phoenix AZ,24/01/2018
1,higher management not care about their stuff,Project is overall interesting and giving you a lot of experience However the management cares only about numbers not about people thats why attrition rate is super high,nan,nan,Team Manager Digital Marketing Support,Current Employee,Dublin,11/1/2018
4,Smart people and good working enviroment,Pro Facebook has a lot of smart people working in the team It is really great to working with them Teams are open mind and supportive Con People are busy the speed might be slow but fair,nan,nan,Software Engineer,Current Employee,Menlo Park CA,31/12/2017
4,Alright place to work,A typical day was cleaning up from other companies at Facebook I enjoyed talking with other companies and they included alot of workplace culture I thought it was a good company to work for but management was poor,Rewards and free tools and contest,Poor management,Heavy Equipment Operator,Former Employee,Forest City NC,29/12/2017
3,I like my job and I wish it were permanent,Of course all of us contractors at Facebook want our hard labor to be recognized with regular employment which would sure help with gentrification around the city However that is not the case it is very hard to become part of the fulltime Facebook family despite substantial efforts,nan,nan,Key Maker,Current Employee,Austin TX,20/12/2017
5,Lots of Auditing,Controlled asset numbers in and out of building Maintained database of all assets on equipment from various companies using SAP TRACE SRM and SNOW Handled shipping and receiving using Fed Ex UPS DHL and multiple other carriers Maintained all equipment in and out of storage room for site technicians,nan,nan,Logistics SpecialistDriver,Former Employee,Menlo Park CA,18/12/2017
3,Great Workplace Very DemandingCompetitive,Excellent comp benefits and perks great people Its a boilerroom of pressure and competition with an acute focus on impact and tangible results in short timeframes Not for the faintofheart,nan,nan,Manager,Current Employee,Dublin,18/12/2017
3,Good,Hardware business is tough as in all businesses Overall people are smart but hardware is new to facebook so typical growing pains Good place to work,nan,nan,Technical Supply Chain Lead,Current Employee,Menlo Park CA,17/12/2017
4,Great Culture Learn a lot Fun but Intense Environment,Great company great mission great people Work pace is intense you are always on and always performing at your best can lead to burnout Take time for yourself Great culture food campus and people,nan,nan,Systems Engineer,Current Employee,Menlo Park CA,8/12/2017
2,Poor communicators,Management does not communicate issues until its too late Also the hierarchy is all out of wack Its the blind leading the blind Not a healthy environment for a working professional,nan,nan,IT Logistics Lead,Former Employee,Austin TX,7/12/2017
3,Alright to pay the bills,Facebook practices on hiring recent young grads and is constantly changing job positions within the company and team which causes a lot of toxic behavior and thus being hired into a position thinking you will grow or advance your career just isnt a reality You will be doing the same thing every day with no minor or major changes to the routine Busy work almost,nan,nan,Software Engineer,Current Employee,Seattle WA,7/12/2017
5,Great place to work,You will never feel bored working on Facebook There is always something going on in the building You work hard here but the rewards are amazing,nan,nan,Client Support Analyst for High Value accounts,Current Employee,Dublin,6/12/2017
5,the most enjoyable part of the job,The valuable skill that i learned thorough Facebook is how can i set the monthly goal and how i work harder everyday to achieve my goal at the end of the month,nan,nan,Freelancer in advertisement,Current Employee,Haiphong Vietnam,1/12/2017
3,fun environment,It was great I really miss the people a lot It was always busy and there were always things that needed to get done But the good thing is that there were always people to help you understand how to do better,nan,nan,Account Manager,Former Employee,Phoenix AZ,1/12/2017
5,Really cool place,The environment is really relaxed calm theres days where its pretty stressful and hectic but overall the work schedule is pretty easy the members there are really nice,nan,nan,Graveyard Guard officer for Facebook,Current Employee,Northridge CA,29/11/2017
4,Great benefits but with ongoing issues,Good company to work for with great benefits and perks however for the last few years a stronger level of politics started to be played on a continuous basis which somehow affected the positive culture for employees,nan,nan,Operations Manager,Current Employee,Dublin,29/11/2017
4,No career growth,There are no opportunities they dont promote internally,nan,nan,support,Current Employee,dublin,25/11/2017
5,Haapy to work in Facebook nothing else to ad,Greate team Manager and collegue helfully and Always with smile so perfect moodAfter my first week I ma very satisfy begun to be a part of those awesome comapny that make a greate job together Acennture and Facebook,nan,nan,Risk Payments Agent,Current Employee,Dublin,25/11/2017
5,productive workplace,Facebook is a great place to work They have flexible hours fun hardworking people and I would definitely recommend to others to try working for this company,nan,nan,Data Technician,Former Employee,Ashburn VA,20/11/2017
5,Very fun and relaxing place to work,I love working here Everyone takes such good care of each other and the relaxed environment makes it easier and focused on work It is also a place that provides getaways through different outlets when taking breaks or are having a stressful day,nan,nan,Public Content Contractor,Current Employee,Menlo Park CA,17/11/2017
3,Not bad,It is ok to work here if you are looking for an entry level position however struggle comes when you are looking for the progress The company is unable to lead the employees by good example of a corporate notion and professional work environment,nan,nan,Team Leader,Current Employee,Dublin,10/11/2017
4,Great Place To Build Your Resume,I worked as a contractor so this is not a review for a full time Facebook position But this was the best contractor position Ive ever worked Free food work downtown and a fun culture to be around The only downside is it can be very difficult to get hired as a full time Facebook employee,nan,nan,Facebook Ads Team,Current Employee,Austin TX,8/11/2017
4,Innovative and exciting workplace with many fun activities,a lot of things to do to break your day up fully stoked kitchen weekly happy hour 3 meals a day transportation provided if close to shuttle stops,diverse and forward thinking culture very inclusive,contractors are undervalued and not provided any career advancement,Public Content Contractor for PRO Unlimited,Former Employee,Menlo Park CA,7/11/2017
5,Accenture is good,Accenture is a good company i will refer my friend to work for AccentureAlso they have good benefits for food and transport I always recommend to everyone to work for them but the pay rate is a little bit under the expectation,nan,nan,Community Operational Safety Specialist,Current Employee,Mountain View CA,7/11/2017
4,Startup Energy,Oculus is a fantastic place to work the community at Oculus is extremely passionate about products theywe develop and push to market My colleagues and supervisor care deeply not just about the success of the collective team but the success of each individual It can occasionally be challenging to wait for the dust to settle before moving onto the next big endeavor but folks are quick to learn A typical day would be arriving to the office between 89 am and catching up on emails while eating breakfastdrinking coffee After that I generally task out my day and begin grinding it out Most of my colleagues are based in the bay area or LA so much of my day is also spent collaboratingworking with folks over videoconference The culture of the office is laid back but respectful Oculus has strong social good and diversity initiatives and it makes me and others I presume feel comfortable about bringing all of who I am to work each day The hardest part about the job is maintaining boundaries around work and lifefamily Sometimes sacrifice is required and sometimes Ive learned its okay to say no or troubleshoot other options While this was more of a challenge in my first couple of months I have become better at listening to my own limits and using my professional judgment to decide when I am able to give more The best part of my job is getting to use all of my experiences from graduate school socialpersonal experiences personal interests and beyond to drive my passion for social good The technology we sell to the public is a gamechanger,nan,nan,Partner Experience Marketing,Current Employee,Seattle WA,6/11/2017
5,Things move fast here,Working at Facebook it self was very enlightening A lot of times I felt very jaded The only thing I didnt agree with the management was the way they selected which contractors There was a good amount of them who performed horribly but due to seniority they were picked over the high performing contractors Other than that everyone there is great,nan,nan,Collabera Contractor onsite,Current Employee,Mountain View CA,2/11/2017
5,Working never feels working at Facebook,A fantastic company that understands the market needs set trends and innovates on projects that have a positive impact on the whole tech and digital industry Not by chance they have achieved to get where they are right now,nan,nan,Community Operations Analyst,Former Employee,Dublin,1/11/2017
5,Great,Its a great place to work with career advancements Typical day is juggling several projects with communicating with all of your clients The workplace culture is great,nan,nan,Analyst,Current Employee,Austin TX,30/10/2017
3,Product Design Recruitment,Was a great place real risk going on contract They are super into the details more than results but the people there are smart and will do there best to support you,nan,nan,Technical Recruiter Contract,Former Employee,Seattle WA,26/10/2017
5,Working at FB,I manage shopping categories I think the hardest part of being here is leaving it is a great place to work I have no complaints and the incentives here are the best,nan,nan,Category Management Analyst,Current Employee,Menlo Park CA,25/10/2017
5,Facebook is an excellent place to work,Facebook provides a good opportunity to grow and develop and the food is excellent I loved being able to work from home whenever I needed The company provided a lot of opportunity for me to coach others who were not as experienced in my field which led to advancements in process improvements in privacy documentation and audits,nan,nan,Privacy Operations Manager Consultant,Former Employee,Menlo Park CA,23/10/2017
4,busy company,· Results driven and able to thrive in a fast paced kitchen environment · Delivering results on time within budget and to the highest specification · Ensuring high standards are constantly maintained in every field,nan,nan,chef,Current Employee,dublin,21/10/2017
3,very relaxing environment,I really enjoy working with this company it is productive work you learn a lot the culture is relaxing the management is cooperative trying to improve the productivity of the company,nan,nan,operation analyst,Current Employee,Dublin,20/10/2017
4,Good Workplacefor the most part,The schedule is very flexible which is really nice Management can be more communicative and hands on Theres an obvious contractorFTE divide The work is repetitive and mundane which gets boring despite being promised that it would switched around often that never actually happened Theres no chance at moving up or changing roles,nan,nan,Spam Analyst,Current Employee,Menlo Park CA,18/10/2017
2,No opportunity to grow,At Facebook most people working there is teenagers just graduated from High School who doesnt care about anything No opportunity to grow and learn since you do the same every day We I joined Facebook I expected do build my career there but that was impossible,nan,nan,Social Media Specialist,Former Employee,Austin TX,18/10/2017
5,Great company,Thoroughly enjoyed working at Facebook Amazing environment extremely open culture and great people Everybody was intelligent and amazing to work with Would definitely reccomend,nan,nan,SOFTWARE ENGINEERING INTERN,Former Employee,Menlo Park CA,13/10/2017
5,A great compnay,This is a good place to work A typical day ar work what you learned management workplace culture the hardest part of the job the most enjoyable part of the job,nan,nan,Intern Software Engineer,Former Employee,May CA,13/10/2017
5,Amazing Company,Amazing Company with amazing people I would definitely recommend this place as a great place to work The benefits and perks were some of the best in the bay area tech space,nan,nan,Senior Talent Acquisition Lead,Current Employee,Menlo Park CA,12/10/2017
5,Great work life,Great job would recommend to anyone who is a self starter You are provided anything you need The only thing is if you are a contractor you are left out of somethings,nan,nan,Intellectual Property Analyst,Former Employee,Austin TX,12/10/2017
5,Great place to work,Great opportunity to learn and apply your new skills Company culture is amazing there is free food coworkers are great contractor life is meh lots of opportunities,nan,nan,Risk Analyst Ads,Current Employee,Austin TX,10/10/2017
5,Productive and fun workplace,Excellent workplace with a relaxed culture but prodcutive and demanding Must embrace constant change and be able to adapt quickly while delivering excellent results,nan,nan,Marketing Expert,Current Employee,Austin TX,9/10/2017
4,Ideal work culture,Facebooks work culture is something every company should strive to become Though the job position itself can be stressful working amongst people who support and want to see everyone succeed motivated and encouraged me to shoot for the best,nan,nan,Recruiting Coordinator,Former Employee,Menlo Park CA,6/10/2017
3,Productive and fastpaced culture,Typical day is 1012 hours Fast paced environment Open communication with management Excellent benefits mostly compensate for the intense work environment and long hours,Free food,Very long work hours,SQE,Former Employee,Menlo Park CA,4/10/2017
5,Marketing,I love to work at home because I feel more relax and comfortable I can create marketing strategies for companys and upgrade sales in each company I love Facebook,nan,nan,SOCIAL MEDIA ASSISTANT INTERNSHIP,Former Employee,Aguada PR,3/10/2017
5,Experience in facebook,It has been a great journey working with Facebook I have learned a lot about great work culture hustling and solving complex issues and it has changed into a better professional and more competitive than before,nan,nan,Analyst,Former Employee,Hyderabad Andhra Pradesh Telangana,3/10/2017
5,People Productivity and Place at its Finest,A fantastic place to develop learn and constantly challenge yourself as no day is the same The company is mission driven and focused on employee satisfaction and producing high quality work which creates a great environment for you to work in everyday The biggest challenge is due to the large amount of data already existing within the company and its growing rate the company is still struggling to catch up and create formalised processes however this is a great opportunity to make your own mark and reinvent the wheel,nan,nan,Product Marketing,Former Employee,Toronto ON,2/10/2017
2,The company culture is very one sided,Its a great place to learn about Facebook advertising but advancement is very minimal The culture is very one sided Everybody has their group of people and thats it No expansion for new people,nan,nan,Facebook Marketing Expert,Current Employee,Phoenix AZ,27/09/2017
5,amazing work culture and best place to work,Facebook provides amazing work culture I have work for two different projects in Facebook and got to learn a lot in it It provides the with all the facilities to make them comfortable,nan,nan,CoAnalyst Community Operations,Former Employee,Hyderabad Telangana,25/09/2017
4,very productive Job is also very flexable,a typical work day will be recruiting others to join in on the job raising your paycheck I have learned what it takes to build a managing promoting team that can be used for any sort of itemsgoods using any social media platform Management is very helpful and considerate of peoples needs and or working schedules also very respectful to all employees The hardest part of the job is sorting through recruits who may end up wasting time or not being motivated enough getting new recrtuits The most enjoyable part of the job is that you can work from anywhere you can access your laptop from and isnt required of too much from you,nan,nan,Remote Tech Support,Current Employee,Remote,23/09/2017
5,Fast paced awesome coworkers,A really fastpaced place with move fast culture wonderful environment coworkers are expert at their own area and really nice A lot of perks and events in general a great place for engineers,nan,nan,Software Engineer Intern,Former Employee,Menlo Park CA,20/09/2017
5,good place to work,Good Professional Good Management Steady Work Work Place Culture Respect Integrity Honor Good Professional training benefits on going training vacations,nan,nan,Inventory SpecialistTechnical Lead,Former Employee,Ashburn VA,14/09/2017
5,Enjoy working with effective colleagues,I enjoy working in international cultures and having friends from different countries During my working day I always do my job productively and qualitatively Besides my own roles I have been assigned to do many different roles as well as been assigned to help new joiners who have just passed the training with the trainer which brought me mastered my skills in different roles and also sharpen my skill in my own roles,nan,nan,Transaction Processing Analyst,Current Employee,Kuala Lumpur,13/09/2017
5,inSync Staffing Solutions Review,Company was responsive and was always available when I needed them They have a very professional staff who will always help Open environment so lots of employee interaction Management was mostly handsoff and workplace culture was mostly positive People seemed eager to help as needed Hardest part of the job Sometimes Management not available but not really a problem Most enjoyable part of job Please were energetic and always available to help,nan,nan,SOURCING COORDINATOR,Former Employee,Menlo Park CA,28/08/2017
3,Milestone Tech,Great work environment your co workers and benefits make the job worth it The management was terrible and your constantly denied reviews The managers seemed to look out for them selves and they often left leaving you to figure out different difficult situations,nan,nan,Delivery DriverOutbound technician,Former Employee,Chico CA,24/08/2017
4,Productive New Technology redic benefits Too many boozing managers,Amazing benefits but have to be held under a microscope every 6 months for achievement review Anything perceived as slacking or not advancing is failure Yet breaking things as part of learning experience and feed back is a gift are offered as mantra Yet if you are on the wrong side of a manager none of that means diddly Remember to go directly to HR with complaints Working within your bosses management structure means drinking partners all know which bottle they last shared,nan,nan,Engineer,Former Employee,California,23/08/2017
5,Great Company,Facebook is a great company Even though I am contracted I still get amazing perks This is also my first job out of college so I cannot complain Wish there were more opportunities for contractors though Not much upward mobility,nan,nan,Public Content Analyst,Current Employee,Menlo Park CA,22/08/2017
5,Fun productive place a good opportunity to network,A day at work begins with report and follows a guideline of expectations The workspace is relax and enjoyable The hardest part is to maintain employee safe while at the same time enforcing security The key is to stay on your toes and be vigilant,nan,nan,Security Officer,Current Employee,Austin TX,22/08/2017
4,Great Pay but Boring Work,Its great to work as a contractor at Facebook since they pay you so well for a very easy job There are three meals provided a day unlimited snack and drinks and everyone you work with are great The only con is that this is job is very monotonous,nan,nan,Contract Ads Analyst,Former Employee,Austin TX,20/08/2017
4,Great company to work for,Although they promise raises that are never given they do start you off with a competitive wage and are willing to neg Great hours and people to work with at Facebooks data center in NC,nan,nan,Level 5 Telecommunications Technician,Former Employee,Forest City NC,17/08/2017
4,The Most enjoyable part of my Job,I get to work with clients from multiple industries with different business objectives This makes my job interesting and challenging I also get to learn a lot,nan,nan,Marketing Expert,Current Employee,Dublin,8/8/2017
4,Fast pase and growing job,Its a fun place to work MondayFriday schedule with a diverse group of coworkers Theres is opportunity to grow in the company but sometimes there is a lot of employee favoritism at the location I was at,nan,nan,FOH PrepCook,Current Employee,Menlo Park CA,3/8/2017
3,Great entry level job to get experience,Milestone Technologies incorporated the lifestyleculture that Facebook has As a contracted worker it was amazing to have the opportunity to work for such a big name company Facebook and receive the benefits that came with it The Facebook culture really made this job an amazing place to work and help bring together tons of people that will serve as great friends and previous coworkers MIlestone needs to work on improving their HR staff and the people they put in Management it is very clicky and has an excessive amount of high school drama There is no room for growth if you are not in the incrowd or a favourite of certain people despite work ethic and performance,nan,nan,ITImaging Technician,Former Employee,Chico CA,28/07/2017
4,Best Platform to Kickstart ones Career,Experience with Facebook has been great Interactive grueling and learning Facebook pampers their employees like no one can imagine Making social media safe and easy for users is their first and foremost policy,nan,nan,Operation Quality Analyst,Former Employee,hyderbad Telangana,26/07/2017
5,Everchanging environment,I had a great run with Facebook Revana was a good company when I started in 2015 Many changes were made during that 2 years It was definitely a very friendly world inside Facebook,nan,nan,Advertising Sales Representative,Former Employee,Phoenix AZ,24/07/2017
4,great place to work too expensoive to live near though,i would not be leaving if i could afford to stay great co workers great hoursschedule lots of fun i am encouraged to do what i am passionate about and i am given the tools to do my job well,nan,nan,Sous Chef,Current Employee,Menlo Park CA,24/07/2017
5,Learning experience,I worked at Facebook as Security Each day was different and I learned something new The environment was wonderful to be in everyone was pleasent,nan,nan,Security Officer,Former Employee,New York NY,24/07/2017
5,Creative Fastpaced Team oriented On purpose Fun Charismatic,The reviews were basically very positive when it came to working within Facebooks office arena in Menlo Park Team work and its benefits were expressed a great deal Working with fabulous smart creative helpful people was paramount Management left me with a downer view Though cooperative somewhat overall mgt was not mature in ability and at least not well trained A lot of reviewers expressed how they look forward to coming to work every morning A beneficial thriving energetic uplifting results producing fun work environment is obvious A great group of people within structured teams Tantalizing possibilities working within Facebooks culture,nan,nan,Training and Development Specialist,Current Employee,Menlo Park CA,18/07/2017
5,Best job ever,Im just an intern but my time spent here has been a great experiences It is high populated work office very mix culture The most enjoyable part of the company was not only my position but actually interacting with everyone The energy dynamic throughout the company,nan,nan,AudioVideo Technician,Current Employee,New York NY,12/7/2017
3,fast paced high energy required to succeed,Always so much to do with little management Contracted at fortune 500 companies with great atmosphere Most enjoyable part of the day was happy hour and the many activities,nan,nan,Administrative Assistant,Former Employee,Menlo Park CA,12/7/2017
5,Just a little about my time,Very fun place to work I start the day off by looking at my task and email If I was working on something the day before I being to work on it again I update my task and communicate with my clients,nan,nan,Helpdesk Intern,Current Employee,Menlo Park CA,9/7/2017
2,Beyond office politics it was a good place to be,I was a manager for a support department that was shut down It was a good program and upper management put us in a good direction and worked just as hard as anyone else,nan,nan,Manager II,Current Employee,Phoenix AZ,3/7/2017
5,Lots of perks great atmosphere casual,Best job I ever had Competitive wages provides meals and snacks Work environment is productive and comfortable Top of the line equipment for your use The people are awesome,nan,nan,OF Technician,Former Employee,Chico CA,29/06/2017
5,Learned about Facebook and able to market products,I learned a lot about how to sell certain events to people I learned a lot about how big companies workI gained lots of experience in customer service by interacting with people of all different type of backgrounds The hardest part of the job was when the events felt rushed and the most enjoyable part was the satisfaction of running a successful event and being able to get prestigious guests to attend,nan,nan,Events Lead,Current Employee,Menlo Park CA,27/06/2017
5,Productive fun workplace with alot of employee activities,As long as you have good time management skills you will be golden at this job Laid back work environment Great coworkers Everyone was always laughing and having a good time,nan,nan,Global Marketing Solutions Customer Support,Former Employee,Phoenix AZ,22/06/2017
5,Great Team Great Opportunity,I loved this position we grew together as a family and Im sad to see my program close however this position has definitely helped me strengthen my professional growth moving forward in life,nan,nan,Help Center Team Member,Former Employee,Phoenix AZ,20/06/2017
1,Working at Facebook is a great experience,Facebook is great Flagship has a lot of things they can work on The turn around for this company is high the management support is quick to fire someone,nan,nan,Recruiter,Current Employee,Menlo Park CA,19/06/2017
3,Great Place to Learn about Facebook Advertising,I gained alot of information there which fueled my desire to learn even more I went above and beyond what was required to learn for the position there I became an expert in Facebook Pixel and other tools Even though I have left Im still advancing my knowledge learning how to design Facebook BOTS,nan,nan,Facebook Advertising Specialist,Former Employee,Phoenix AZ,19/06/2017
1,In hindsight not a pleasant experience,Originally I was so excited to get to work at this company then once you see what its really about and how the work experience is you realize that these are the values that are ruining the world for the decent middle people,nan,nan,Product,Former Employee,Menlo Park CA,19/06/2017
4,Was amazing while it lasted,Working for this company was great while it lasted The pay was more than exceptional and although there were faults in management it wasnt the worst experience I have had The office culture was AMAZING but I believe that was due to the program we were in It allowed things to be a little more relaxed This is a call center environment I forged lasting friendships with this company due to the tight knit team environment but again this is a result of the specific programs atmosphere I cant speak for other programs within the company as I only experience with one of them The HUGE downfall of working for Revana is that the programs come and go While I was employed I saw 2 programs within a year get laid off and inevitably our program as well despite performing with flying colors The benefits were great with 401K Medical Dental Vision Life Insurance Short Term Disability and FMLA,nan,nan,Community Website Moderator,Current Employee,Phoenix AZ,19/06/2017
4,fun place to work,This was a fun job some of the old timers were fun some were not so fun to work with Working at the Star had its pluses it did like it alot it had a good work life balance I started on a pilot program for a digital side ImPRESS LOCAL which didnt survive but it was fun while it lasted,nan,nan,Account Manager,Former Employee,Olathe KS,16/06/2017
4,Excellent,I would definitely come back to Facebook as my experience with them was extremely positive Not to mention working from home can be a blessing on its own Pay is great but no benefits as a contractor,nan,nan,Social Media Evaluator,Former Employee,Brownsville TX,10/6/2017
4,very open workplace,By working here you really experience the meaning of working as a team Which means everyone trying to help each other in order to improve companys serviceproduct for their customer,nan,nan,Product Support Analyst Lead,Current Employee,Menlo Park CA,8/6/2017
5,Cognizant Has Some Questionable Things,Cognizant overall is a good company to work for However as a vendor company to a major social media company I question a lot of managements best practices and find a serious lack of support as a manager to a small team I also feel severely underpaid for the amount of work I accomplish on a daily basis,nan,nan,ADVERTISING OPERATIONS TEAM LEAD,Current Employee,Austin TX,6/6/2017
5,Fun and productive place to work,It has a welcoming and warm environment which makes one feel at easy Has great opportunity to learn and grow During stress hours its helps us stay clam and get the job done with ease and helps us relax,nan,nan,Analyst for Risk Operations,Former Employee,Hyderabad Telangana,6/6/2017
5,infrastucture,Really good place to work super fu nReally good place to work super funReally gto work super funReally good place to work super funReally goo d place to wo,nan,nan,Infrastructure Operations Lead,Former Employee,Sacramento CA,4/6/2017
5,good company,Culture Unlimited PTO WFH options open to ideas value employees great worklife balance Cons Favoritism some managersdirectors do not have enough experience a lot of favoritism major changes made with 1 day notice over time is not given to anyone not on the companies mainline Merit increases keep decreasing Advice to Management Stop playing favorites and promoting your bar buddies,nan,nan,Hackathon,Former Employee,Sunnyvale CA,25/05/2017
5,Productive work day as security,I enjoy the work i do at facebook Best part is seeing the happy clients smile everyday Knowing im doing my job and keeping them happy is the best feeling,nan,nan,Security Officer,Current Employee,Menlo Park CA,24/05/2017
5,Fast moving wonderful pace great place to be,Facebook is thorough and an enthusiastic place to work Creative minded problem solvers make this company a great environment to be in Thrilled to be there,nan,nan,N00b Operations Intern Project Coordinator,Former Employee,Menlo Park CA,23/05/2017
5,Great place to work,Great to place work treat their employees well Theres a great work life balance and lots of perks to working their including free meals and other things Great environment,nan,nan,Contractor,Current Employee,Menlo Park CA,23/05/2017
