Rating,Title,Review Description,Pro,Con,Job Title,Status,Region,Date
3,Paying peanuts looking for men work,nan,Dynamic environment and good exposure,Poor in human development and talent retaining,Senior Manager,Current Employee,Kulim,25/02/2021
4,Overall,nan,Work environment Flexibility Work life balance,Salary Compensation and benefits Management and Benefits,Senior Design Engineer,Current Employee,Bangalore,12/04/2021
5,Good cultural environment,nan,Nice place to work at,Advancement limited in the company,Senior Engineer,Current Employee,Singapore,08/12/2020
5,Consultant,nan,Good environment with friendly colleagues,No cons everything is fine,Consultant,Current Employee,Kuala Lumpur,09/12/2020
4,Good team good practical experiment many chances to go aboard,nan,International environment with detailed working profile opportunity to get,Quite far from center and sometime work overtime,Digital Marketing,Former Employee,Munich Bavaria,22/03/2021
4,Good company to work for,nan,Good compensation work life balance,Difficult to get promoted in this company,Field Applications Engineer,Current Employee,nan,10/04/2021
3,im new,nan,the compony is best so far,insufficiant sallary that give for technician,Technician Maintenance,Current Employee,Kulim,14/04/2021
4,Student graphics designer,nan,Good atmosphere with big canteen and big campus,Typical boring office and outskirts,Anonymous Employee,Former Employee,Munich Bavaria,14/04/2021
5,Greatemployer,nan,Stability portfolio market position and colleagues,Career steps hard to get,Product Marketing Manager,Current Employee,Campeón,07/12/2020
5,Overall is a good company,nan,Work life balance and good relationship with colleagues,Slow increment and so many division,Process Engineer,Current Employee,Melaka,19/11/2020
5,good,nan,good atmosphere and perspectives friendly cooleagues,no negative comments to be added,Manager Engineering,Current Employee,Warsaw Masovia,02/12/2020
4,Good learning center,nan,Generous in knowledge sharing Provide very good training,Quality of managers are not well managed Reward is based on local currency not fair,Senior Engineer,Former Employee,nan,03/03/2021
4,Great company,nan,Innovative and creative which is saying something for a German company,Somewhat stuck in the rules but thats how things work in German companies,Marketing,Former Employee,nan,16/03/2021
4,Working in Infineon Singapore,nan,NAME,NAME,Head of PSS EPIC Ramp Up and Change Management,Current Employee,Singapore,23/03/2021
4,A peoples company,nan,Values employees welfare Good career progression,Too complex in structure and affect work efficiency,Head of Marketing,Current Employee,Singapore,06/04/2021
5,Working on cutting edge technology,nan,Great environment to work in with worklife balance policies which are very attractive for families,Location may let some people down,Senior Engineer,Current Employee,Villach,25/10/2020
5,Very good,nan,Work culture and work pressure,Salary is reasonable but still not encouraging,Senior Test Engineer,Current Employee,Graz,19/11/2020
4,Good work life balance but depends on who your manager is,nan,Good worklife balance good compensation,Worklife balance depends on who your manager is Second you might get a contractual offer,Senior Software Developer,Current Employee,Bangalore,24/02/2021
4,Worklife Balance,nan,Great worklife balance Supports Employee growth,Compensation is lower than competitor,Expert Software Developer,Current Employee,Bangalore,02/04/2021
1,Run away if you a a true engineer,nan,decent wages if you sell your soul,Manual work that doesnt get automated because they prefer to use people than machines Still use legacy file share system operators to work lots bad HR,Production,Current Employee,Kulim,08/04/2021
5,Very good,nan,Everything was perfeft in a multicultural environment,Nothing to comment about it,Masterand,Former Employee,Villach,12/11/2020
4,,nan,good environment multinational professional good learning step for young freshgrads,less increment recognition difficult to please,Industrial Engineer,Former Employee,Washington DC,23/03/2021
5,Great company to work,nan,Provides opportunity to develop own skills,Decision making process sometime to long,General Manager,Current Employee,Munich Bavaria,25/10/2020
2,Vision and Clarity is missing,nan,Work Culture Energy and Innovation,No growth roadmap and No vision on future work,Principal Software Engineer,Current Employee,Bangalore,08/03/2021
3,okay,nan,good benefits high salary and good medical coverage,lousy management didnt really care about employee wellbeing,Anonymous Employee,Former Employee,nan,22/03/2021
3,An okay place to work in,nan,The company has welldesigned career paths for employees,The salary and bonus is not so tempting,Senior Project Leader,Current Employee,New York NY,09/03/2021
3,Good engineering opportunities can invest more in people,nan,Scope for exciting engineering work Great team of technical experts Friendly place to work flexible policies,Low investment in growth of people Gender diversity in engineering can be improved,Anonymous Employee,Former Employee,Bristol England,10/02/2021
4,Working Environment,nan,Good working colleagues and peers,High pressure and low pay increment,Senior Software Engineer,Former Employee,Singapore,21/03/2021
3,Working Environment,nan,Work life balance with well support by supervisor,lower pay compare to market,Senior IT Manager,Current Employee,Kulim,22/03/2021
5,I really liked it,nan,good atmosphere competitive salaries best workplace facilities,there was nothing that I did not like it,Working Student,Former Employee,Munich Bavaria,19/10/2020
5,Good,nan,Company is people oriented a,I do not know yet,Principal Test Engineer,Current Employee,General Trias,09/11/2020
4,Full of growth oppurtunity,nan,Leaders who walk the talk and highly committed to people development,Bigger the company the harder to make quick decision,Senior Director,Current Employee,Neubiberg,26/02/2021
5,So far so good,nan,Competitive compensation benefits and interesting tasks,Difficult to raise slow career development,Anonymous Employee,Current Employee,nan,24/10/2020
3,Nice company for beginner,nan,well training and environment People are friendly,Shift managers have nothing to do but to find troubles Some of they still single till 40 years old salary almost no increase during the last 6 years,Technician,Current Employee,Singapore,16/01/2021
4,Good company culture,nan,Employees are measured not only by what they achieved but also their working behavior,Big gap of salary for same level and same responsibility Too much meeting for engineer and manager level Some area politic is a norm Expat underestimate local guys,Manager,Current Employee,Batam Centre,14/10/2020
2,Intern at Infineon sucks,nan,Lots to learn New technology,Bad Management Needs to improve immensly,Intern,Current Employee,Bangalore,12/03/2021
5,Great Company,nan,A good company to work with good pay,No cons come to my mind,Fertigungsmitarbeiter,Former Employee,Villach,16/10/2020
4,good to work,nan,Happy to work in infineon,nothing have big concern happy to work,Engineer,Current Employee,nan,07/03/2021
4,Good place to work,nan,Management actually follows core values,Average pay is not great,Lead Principal Engineer,Current Employee,Bangalore,09/03/2021
4,Good company,nan,Good technologies Work life balance supported,Process oriented company and detail oriented,Senior Manager,Current Employee,Old Kallang Airport Estate,12/03/2021
2,good working experience,nan,nice working environment 1 2 43,no tools provided 12 4,Engineer,Former Employee,Melaka,13/03/2021
3,Great learning opportunity average to low salary low career advancement opportunity,nan,Great learning opportunity very structured company,average to low salary low career advancement opportunity,Systems Engineer,Current Employee,Batam,10/02/2021
5,Good work culture,nan,Good work culture supportive colleagues and bosses,Too much alignment and meetings,Manager,Current Employee,Singapore,02/10/2020
1,Political and toxic work environment,nan,Child care centre and subsidized food for employees in staff canteen,Too much politics and a rather toxic environment Many old timers there who cannot move up the corporate ladder play a lot of politics Some bullies get their way and bosses and HR could not be bothered when new comers or junior staff ask for help Compensation below industry range,Manager,Former Employee,Singapore,19/12/2020
3,Paying peanuts looking for men work,nan,Dynamic environment and good exposure,Poor in human development and talent retaining,Senior Manager,Current Employee,Kulim,25/02/2021
4,Great working environment young and multicultural feeling,nan,Great working environment the salaries are quite good in comparison with other portuguese companies,Management is not very efficient in some teams Career progression is about being in the right place at the right time,Accountant,Former Employee,Porto Oporto,26/11/2020
4,One of best Semiconductor Companies in Singapore,nan,one of the best Companies in Singapore in my opinion,in my experience its hard to get opportunity to grow,Senior Test Engineer,Current Employee,Singapore,31/01/2021
4,Nice place to work,nan,work life balance relaxed working condition,Salary is not very competitive,Senior Staff Engineer,Current Employee,nan,26/02/2021
3,Not bad not good,nan,Products are needed every way,Process is so soffacticated and not helping,Verification Engineer,Current Employee,Linz,24/02/2021
5,Its been great Learning Compensation,nan,Its been great Learning Compensation,Mentors could be improved at every level,Senior Expert,Current Employee,Bangalore,26/09/2020
3,Sehr gut gut,nan,Carrier orientation Trainings worklife balance,Variable salaries constrains less flexible,Technology Engineer,Current Employee,Graz,18/02/2021
5,High tech company,nan,highly interesting projects good career prospectives excellent team spirit fair treatment of employees good work life balance possible salary bonus,need to relocate for higher steps on career ladder,Senior Director,Current Employee,Linz,24/11/2020
4,Hardware Design Engineer,nan,Good Human resource management and project handling,work life balance is not good enough and pay is less as compared to industry standards,Hardware Design Engineer,Current Employee,Bangalore,08/12/2020
4,Infineon,nan,Work life balance Very family oriented,Process oriented Goes by the book,Sales Director,Current Employee,Singapore,10/01/2021
4,Everything is average,nan,Work life balance and employee encourage to make decision,Management system is by default,Engineer,Current Employee,Kulim,27/12/2020
5,Good,nan,Good to work in if u enjoy working mnc,Nothing much so far,Senior Supply Chain Planner,Current Employee,Singapore,26/12/2020
3,You would not learn as much as you thought,nan,Its a big company so 23 person might be responsible for 1 application You would not be that busy quite much free time on your hand,Depends on which team you are in if you are in a team which involves in SAP then you would be great if not its just not that great,IT Systems Engineer,Current Employee,Melaka,31/08/2020
5,Good experience,nan,Smart working Flexibility Skills development,Career progression pressure not lean procedures,Anonymous Employee,Current Employee,nan,23/12/2020
5,Great Place to work,nan,Lots of growth opportunities and technical events to showcase ones skills,Limited work from home scope,Staff Engineer,Current Employee,Bangalore,06/12/2020
5,Working student 20hrsweek,nan,Great work environment flexible work hours,Located at outskirts of the city,Working Student,Former Employee,Munich Bavaria,17/12/2020
4,Good company,nan,Good culture work life balance,Nothing i can think of,Senior CAD Engineer,Current Employee,Bangalore,26/12/2020
5,Good,nan,Great benefits high salary flexible working hour,Bad politics long working hour,Engineer,Current Employee,Kulim,19/09/2020
4,Infineon,nan,Nice working environment supportive team members and good benefits,Need to always standby to support on issues because working in production line Salary is quite average and low increment,Process Engineer,Current Employee,nan,03/01/2021
4,Good Work Environment,nan,Management friendly and openly to worker,Software engineer not much appreciated,Software Engineer,Current Employee,Batam Centre,13/01/2021
5,Good and stable company,nan,Good compensation and benefits Financially healthy Stable,As a big company some things take longer than it could needs to update to leaner processes,Learning And Development Specialist,Current Employee,Tijuana Baja California,11/08/2020
4,Is a good place to work,nan,Is a good place to work good environment you can have a good career development here,It is depends on what you want every cons can be pros sometimes,Procurement,Current Employee,Melaka,28/11/2020
5,,nan,there is a good atmosphere,there is no disadvantage in working there,Software Engineer Working Student,Current Employee,Munich Bavaria,15/09/2020
4,Engaging People,nan,Great people to work with friendly atmosphere,Environment somewhat challenging to navigate as a new employee,Manager,Current Employee,nan,14/01/2021
5,ok,nan,nice environment where to work good salary for entry point,not easy to grow from the career point of view,Engineer,Current Employee,nan,26/08/2020
5,Best company to work,nan,1 Nice working environment 2 Greate work life balance 3more learning opportunities 4 Good perks 5 Employee friendly,nothing as of now because of good management,Senior Software Engineer,Current Employee,Bangalore,09/08/2020
2,not good for fresh graduates,nan,good salary and nice people,lack of access to proper documentation no trainings for technical areas,Anonymous Employee,Former Employee,Bucharest Bucuresti,19/01/2021
1,Poor Benefits and No Growth,nan,Good training center for rookie,Not suitable for those who have big families due to minimal benefits given and management kept cutting benefits from time to time,Technology Development,Current Employee,Kulim,07/12/2020
4,Infineon great place to work,nan,Great place to work worklife balance,local management is not following the global management style,Staff Specialist,Current Employee,Melaka,23/11/2020
5,Consultant,nan,Good environment with friendly colleagues,No cons everything is fine,Consultant,Current Employee,Kuala Lumpur,09/12/2020
5,Greatemployer,nan,Stability portfolio market position and colleagues,Career steps hard to get,Product Marketing Manager,Current Employee,Campeón,07/12/2020
4,Its fine,nan,Interesting projects great colleagues flexible working hours,Not that good salary not that nice working environment,Process Engineer,Current Employee,Cegléd,25/11/2020
4,Nice Company with Good Work Life Balance,nan,Work life balance is respected Good onsite opportunities Competitive pay,No stock options provided to employees,Expert Software Developer,Current Employee,Bangalore,15/11/2020
5,Overall is a good company,nan,Work life balance and good relationship with colleagues,Slow increment and so many division,Process Engineer,Current Employee,Melaka,19/11/2020
5,good,nan,good atmosphere and perspectives friendly cooleagues,no negative comments to be added,Manager Engineering,Current Employee,Warsaw Masovia,02/12/2020
3,Great team,nan,Smart people Innovative environment Interesting projects Strategy meets future trends,Strong hierachy slow decision making Bureaucracy Lacking trust in employees,Project Director,Current Employee,Villach,19/11/2020
4,super,nan,salary work environment colleague tasks work life balance,no paid overtime sometimes no clear indications for future,Anonymous Employee,Former Employee,nan,18/11/2020
4,Recent management turnover,nan,Good worklife balance culture Opportunities for talents to grow given right mentorship,Legacies Recent major changes to management,Anonymous Employee,Former Employee,Singapore,10/01/2021
5,Great Place to Work,nan,Almost everything The working environment is great and many facilities around the Campus,Location the headquarter is a bit faraway from the center,PhD Candidate,Current Employee,Munich Bavaria,29/07/2020
4,Great company but not enough to stay longer,nan,Career Opportunities Big complex RD projects good working environment with collegues flexible working hours flexible mindset attention to people needs and development,Automotive Market Situations Uncertainties in team strategy Not enough investment in trainings Strong inequality between Munich engineers and italian ones both in responsabilities and salary Complex organization force you to do too many meetings,Software Engineer,Former Employee,Padua,07/09/2020
4,Technical Competence,nan,Strong on RD benefit is good,too politics promotion is not easy,Senior Applications Engineer,Former Employee,Singapore,18/01/2021
5,Great Company to work,nan,Team Work Big Company Proper Funding,Too many employees No stress,Work Student,Current Employee,Munich Bavaria,23/08/2020
4,Good one but not that great,nan,Good benefits Entry salary is good,too much systems and documentation No one really handles the system causing confusion to others,Senior Project Leader,Current Employee,Manila Manila,20/10/2020
4,Good company to work with,nan,Good company in terms of work life balance,Too much of documentation in some department,Senior Staff Engineer,Current Employee,Bangalore,27/12/2020
5,no,nan,no pros work life balance,no cons salary can be enhanced,Engineer,Current Employee,Singapore,19/08/2020
5,Recommended,nan,MNC work culture and good integration,Language can be crucial in small towns,Student Worker,Current Employee,Warstein,13/08/2020
4,Hardware Design Engineer,nan,Good Human resource management and project handling,work life balance is not good enough and pay is less as compared to industry standards,Hardware Design Engineer,Current Employee,Bangalore,08/12/2020
5,I really liked it,nan,good atmosphere competitive salaries best workplace facilities,there was nothing that I did not like it,Working Student,Former Employee,Munich Bavaria,19/10/2020
5,Good,nan,Company is people oriented a,I do not know yet,Principal Test Engineer,Current Employee,General Trias,09/11/2020
4,Slow career advancement,nan,Benefits are above par for Melaka market,Very slow career progress and advancement,Systems Engineer,Former Employee,nan,20/10/2020
5,So far so good,nan,Competitive compensation benefits and interesting tasks,Difficult to raise slow career development,Anonymous Employee,Current Employee,nan,24/10/2020
5,Great Company,nan,A good company to work with good pay,No cons come to my mind,Fertigungsmitarbeiter,Former Employee,Villach,16/10/2020
3,Good for retirement,nan,People are generally nice and helpful,Too process oriented too rigid limited flexibility too many meetings,Specialist,Current Employee,Singapore,29/09/2020
4,Nice company with little growth in salaries,nan,Work life balance Good culture Ample opportunities,Less increments No idea of companies portfolio,Expert Software Developer,Current Employee,Bangalore,13/10/2020
5,Good work culture,nan,Good work culture supportive colleagues and bosses,Too much alignment and meetings,Manager,Current Employee,Singapore,02/10/2020
4,Internship review,nan,Very good work environment to work,Hiring is freezing at the moment,Engineer,Current Employee,Villach,18/10/2020
4,Great place to work especially during Covid Times,nan,Good place to learn state of the art Automotive Microcontrollers,Multiple managers giving tasks leading to conflicting priorities and overburden employees,Software Engineer,Current Employee,Bangalore,22/08/2020
4,Recommend to join Infineon family,nan,Strong culture of long term commitment innovation quality for products and services structure approach care for people,Lengthy alignment with too many stakeholders slow in decision making,President and Managing Director,Current Employee,Singapore,30/09/2020
3,So so only,nan,Can pay extra to get experience people in,System lousy and system complicated,Senior Planner,Former Employee,Singapore,01/12/2020
1,Poor Benefits and No Growth,nan,Good training center for rookie,Not suitable for those who have big families due to minimal benefits given and management kept cutting benefits from time to time,Technology Development,Current Employee,Kulim,07/12/2020
4,Infineon great place to work,nan,Great place to work worklife balance,local management is not following the global management style,Staff Specialist,Current Employee,Melaka,23/11/2020
5,Intern,nan,Flexible working hours good salary,No development plan for interns,Internship,Former Employee,nan,19/07/2020
4,Its fine,nan,Interesting projects great colleagues flexible working hours,Not that good salary not that nice working environment,Process Engineer,Current Employee,Cegléd,25/11/2020
4,Nice Company with Good Work Life Balance,nan,Work life balance is respected Good onsite opportunities Competitive pay,No stock options provided to employees,Expert Software Developer,Current Employee,Bangalore,15/11/2020
3,Great team,nan,Smart people Innovative environment Interesting projects Strategy meets future trends,Strong hierachy slow decision making Bureaucracy Lacking trust in employees,Project Director,Current Employee,Villach,19/11/2020
4,super,nan,salary work environment colleague tasks work life balance,no paid overtime sometimes no clear indications for future,Anonymous Employee,Former Employee,nan,18/11/2020
4,Good company,nan,Good salary structured working amazing team stateofthe art product portfolio,Could be slow compare to american companies Decisions takes time,Staff Software Engineer,Current Employee,Munich Bavaria,03/11/2020
4,Infineon Technologies Asia Pacific,nan,High salary good project fundings,Too many competition in a company,Project Engineer,Current Employee,Philippine,14/11/2020
2,A bit too much propaganda,nan,Flexible working time and lunch vouchers,Management a bit manipulative with biased description of the job misleading new hires No complexity in digital design very very simple stuff meaning no chance of patents and innovations But hey someone has to do it even if is simple s,Design Engineer,Former Employee,Graz,22/08/2019
4,Work life balance,nan,Good place to work in term benefit and environment,There is no much cons since the company environment quite good,Project Manager,Former Employee,Kuala Lumpur,14/10/2020
3,Ifin review,nan,Work life balence salary,Career growth technology advancement,Validation Specialist,Current Employee,Bangalore,16/11/2020
3,Still room for a lot of improvement,nan,1 Flexible time 2 Benefits for parents employees 3 No stressfull environment,1 Bad management 2 Lack of leaders mostly they are bosses not leaders 3 No development plan for employees 4 No meritocracy criteria for promotions,Senior Design Engineer,Current Employee,nan,10/08/2020
4,Slow career advancement,nan,Benefits are above par for Melaka market,Very slow career progress and advancement,Systems Engineer,Former Employee,nan,20/10/2020
3,Good for retirement,nan,People are generally nice and helpful,Too process oriented too rigid limited flexibility too many meetings,Specialist,Current Employee,Singapore,29/09/2020
4,Nice company with little growth in salaries,nan,Work life balance Good culture Ample opportunities,Less increments No idea of companies portfolio,Expert Software Developer,Current Employee,Bangalore,13/10/2020
4,Internship review,nan,Very good work environment to work,Hiring is freezing at the moment,Engineer,Current Employee,Villach,18/10/2020
4,Great place to work especially during Covid Times,nan,Good place to learn state of the art Automotive Microcontrollers,Multiple managers giving tasks leading to conflicting priorities and overburden employees,Software Engineer,Current Employee,Bangalore,22/08/2020
3,Everything is average,nan,Flexi working hours and work life balance,No stock option and purchase,Engineer,Current Employee,Kulim,13/10/2020
4,personal experience of 15 years working,nan,multicultural environment flexible time good salary,only technical profiles are really evaluated for professional career,Segreteria organizzativa,Current Employee,Padua,25/09/2020
4,Great teamwork,nan,Flexible working hours and great teamwork,When you are working related with production it very stressful,Systems Engineer,Current Employee,nan,03/10/2020
3,Company stability,nan,Excellent and transparent management board,Middle management takes extra time in decision making,Manager,Current Employee,Singapore,29/09/2020
3,Great place to settle down,nan,Comfortable work environment and work life balance,Shift rotation is really tiring,Service Desk Agent,Former Employee,Malacca,04/10/2020
4,Infineon,nan,A relaxed work environment in the company,Too much bureaucracy in compnay,Master Thesis,Current Employee,Munich Bavaria,10/10/2020
3,Setup,nan,Nothing worthy to discuss on this,Setup is really bad to engineering usage,Applications Engineer,Current Employee,Taipei,10/10/2020
4,Very good culture,nan,Wont let you down in tough times,Sometimes they create tough times,Facilities Technician,Current Employee,Old Kallang Airport Estate,30/09/2020
4,Good company,nan,It is transparent to employees,Some projects may have bad work life balance But not all,Senior Expert,Current Employee,Bangalore,23/09/2020
2,Difficult for a marketer,nan,kindergarten nice building excellent engineers,difficult to drive things very political salary grids are unflexible,Marketing Manager,Former Employee,Munich Bavaria,23/09/2020
3,Review,nan,lots of opportunities to learn,low salary poor upper management,Project Manager,Former Employee,Cegléd,21/09/2020
1,USB WiredBU Dirty politics,nan,Once the work is done they back stab you,Wasting your time and effort,Staff Engineer,Former Employee,Bangalore,24/09/2020
4,Nice place to work,nan,Learning is good Work life balanceLocationCompensation is good Lunch,Some technologies are not so great for freshers to work,Expert Software Development Engineer,Current Employee,Bangalore,25/08/2020
4,Positive experience,nan,I really enjoyed working there,I dont have anything to complain about,Engineering,Former Employee,Bucharest Bucuresti,16/09/2020
4,Company with a future,nan,Work life balance with decent benefits,Recent acquisition resulting in major organisational and working culture changes,Manager,Former Employee,Singapore,31/08/2020
3,You could do worse,nan,Work life balance employee oriented,Office politics complex organization slow careers,Vice President,Current Employee,Munich Bavaria,26/08/2020
3,Routine and predictable,nan,Good worklife balance chill and layback,Very defined process slow in changes a lot of SOPs to follow,Anonymous Employee,Former Employee,Singapore,21/08/2020
4,Infineon Singapore,nan,Good learning culture Work Life Balance Good colleagues,Progression is slow Fresh Grad Pay is not competitive,Executive,Current Employee,Singapore,27/08/2020
4,Great Place to work,nan,Good Salary Stable Job Good working environment,Work Pressure Leaves Issue Growth Dying Technology,Software Engineer,Current Employee,Greater Noida,17/08/2020
4,review,nan,Good work culture and nice place for work,As I was working since short time nothing cons have been seen,ApplicationEngineer,Current Employee,Bangalore,06/08/2020
3,company culture,nan,work life balance supportive colleagues,lack of learning and development opportunities,Process Engineer,Former Employee,Melaka,21/08/2020
5,Recommended,nan,MNC work culture and good integration,Language can be crucial in small towns,Student Worker,Current Employee,Warstein,13/08/2020
3,None,nan,Good place to work Great,None Nothing as such,Anonymous Employee,Current Employee,nan,24/08/2020
5,great,nan,understanding boss supportive and friendly colleagues,location inaccessibility food options around work,Manager,Current Employee,Singapore,12/08/2020
4,Engineer,nan,Employee benefits are very good,Salary package Smartly racist lower management,Anonymous Employee,Current Employee,nan,19/08/2020
5,working student,nan,English is enough at Infineon,the salary is too low,Working Student In Marketing,Former Employee,Munich Bavaria,12/08/2020
4,sdf,nan,gut colleages gut salary and good location,better to speak some German,Anonymous Employee,Former Employee,nan,10/08/2020
3,Infineon Technologies Asia Pacific Review,nan,1 Nice working environment 2 Laid back atmosphere 3 Good benefits,1 Slow in technology development 2 Good in documentation and rules but generally each site has its own interpretation of rules standards checklists and methods hence it makes releasing a project confusing complex and prone to error 3 Too much office politics 4 Slow in promoting inhouse staff much better to resign first and come back which is usually the way at Infineon 5 The project manager role is important but can easily be blamed for any error delay or over budget in a project 6 Travel claims are so slow to process 7 Still trying to fix the work life balance concept anyhow work from home is only available for 3 days but still needs approval from boss 8 Too many meetings the only company where there is an alignment meeting to a meeting a prereview of a review or approval meeting the days are dotted with meetings 9 In an era to make processes faster this company is perfecting red tape making documentation requests release and processing too slow eg requesting for employee letter etc,Project Manager,Current Employee,Singapore,10/02/2016
4,company culture,nan,Good training program global company for job rotation,Salary is at medium level,Operation Manager,Former Employee,nan,22/07/2020
5,Intern,nan,Flexible working hours good salary,No development plan for interns,Internship,Former Employee,nan,19/07/2020
3,werkstudent,nan,nice office space with a lake,there is no free coffee,Werkstudent,Current Employee,Munich Bavaria,16/07/2020
4,Semiconductor,nan,Comprehensive employee benefits Great place to work,Remote office location complex organization structure,Personal Assistant,Former Employee,Hong Kong,06/07/2020
1,IFX is doomed,nan,exciting technologies Infineon is the technology leader in a couple of market segments which could be the basis for a sustainable profitable company and will probably evolve as a good company to work for once its current trouble blow over,the organizational setup of the company is an unlimited source of frustration IFX managament is constantly a victim to its own lies Infineon has terrible corporate governance its supervisory board is controlled by SIEMENS which obviously does n,Senior Staff Engineer,Current Employee,Munich Bavaria,22/08/2008
1,Worst exp,nan,No pros full of cons,It is a bad place to work,Anonymous Employee,Former Employee,nan,17/08/2020
3,Please make the wrongs right instead of maintaining the wrongs,nan,1 Good office environment 2 Stable company no layoff when economy turns bad no lay off when employees are not performing too 3 Strong technology leadership but limited to EU sites 4 Less demanding compared to others companies that I am workingworked for in SG 5 Good work life balance 6 Above average pay compared to others companies in northern Malaysia,1 Hiring strategies is very poor or maybe no strategies at all Hiring doesn’t focus on the skills needed attitude and characters 2 Engineers are lack of knowledge and skills both technical and non technical maybe due to No 1 3 Traditional style promotion promotion often comes when the time comes Not good when not qualified engineers becomes seniorstaff then managers 4 Lack of technical independence even as a manufacturing sites often rely on EU sites support 5 No properstructured trainings from HR and also department for new hires,Process Engineer,Former Employee,Kulim,08/05/2018
1,xxx,nan,The location of the company is convenient,The salary is not competitive,Project Manager,Current Employee,Munich Bavaria,28/07/2020
3,Do as much as you like,nan,1 Very good professionalpersonal life balancing 2 Max flexibility for home office working time 3 extremely good office location Campeon 4 Perfect place where to spent some year of your career without eccessive stress,1 HR department not present at all 2 long and fake performance evaluation process 3 Benefits and rewards completely not aligned to personal performance 4 Very very bad lowMiddle level managment 5 your future mainly in the hands of 1 person with no double check 6 80 of person in Munich are mainly doing paper jobs only a few dealing with technical matters 7 If you stay motre than 5 years either you stay for ever or change field You will have no attidute at all to real life job requirements,Staff Engineer,Current Employee,Munich Bavaria,17/07/2011
2,Great IT Opps for people based in their Central Munich Office,nan,Their IT roadmap and solutions are amazing Really good in house systems eagerness to embrace new tech and some very bright people,If you dont speak German then you are left out of meetings where you are not the lead or directly required to action an item English is meant to be the corporate language but this doesn’t appear to be the case for IT as they freely talk German in meetings and on calls and only occasionally translate the odd subject when they think you will need to work on it Your opportunities for progression are nonexistent if not based in Munich or Villach and the relocation package offered is nowhere near enough if you have small children in education If you dont fall into the above cats then i would guess this could be a really good company to work for,Anonymous Employee,Former Employee,nan,20/01/2017
2,A place to start your careerbut dont stick around too long,nan,Friendly environment most people are quite supportive and helpful Good opportunities for traveling between sites either on training or workshops Good starting point if you are interested in semiconductor industry,Poor benefit and health package HR has no clue what employees want or how to retain people Long working hours even on week ends with no recognition or appreciation from management Pass the buck attitude between various departments and sites Management rarely has a clue on their strategies often end up being market followers rather than leaders High employment turnover rateSalary increment not in line with job responsibilities position Poor promotion opportunities complicated promotion assessments methods Poor communication between various sites lack of info sharing current implemented policies to promote knowledge exchange is severely deficient Runs like one big dysfunctional family without a clear future,Engineer,Current Employee,nan,01/09/2010
2,PO Melaka M1 very bad,nan,They just throw u into the sea and let u learn how to swim by yourself without guiding At the same time you can learn but tough at the beginning,Not suitable for fresh graduate to enter Lack of guiding The management direction always change and waste a lot of time for you to learn and gain The bosses there are really bad tempered and bit friendly at all If can dun enter M1,Anonymous Employee,Current Employee,Melaka,02/11/2015
5,The best place I have worked,nan,Infineon has talented people with down to earth attitudes Everyone in the company is approachable especially senior management The company has a strong team ethic devoted to high quality and innovation It is surprising how supportive and respectful they are Their style is partnering not parenting The company is financially secure and virtually debt free Their salary structure appears to be competitive The best perk is the paid bonus incentive plan which is based on company performance It has been paid out at over 100 for the last 10 years This is unusal They work at attracting and fostering talent Employees stay a long time Many employees are in the 10 15 year range,More access to training from mid management and below,nan,Current Employee,nan,04/02/2012
4,Very satisfied happy to work in this company,nan,Friendly environment good share and gain of knowledge respect and support from all the levels of the hierarchy fair potential for personal growth The company is literally at the edge of the technology and gives you a lot of opportunities to learn and become successful in the fields you want A continuously growing company continuously changing based on the flow,Lack of motivation if you are not self motivated then nobody will push you to the correct direction for your personal growth You have to do it by yourself The fact that the company is in a leading position of the technology sometimes leads to a stressful environment Not all colleagues are qualified to work that fast or under stress or willing to work a bit harder,Verification Engineer,Current Employee,Linz,28/02/2018
2,Troubled HR department makes for poor work atmosphere,nan,The best parts about working at infineon are probably the amount of time off emplyees get However this applies to a lot of companies in germany and austria as well Tons of paid vacation and a pretty flexible schedule allow for a lot of personal freedoms other companies may not offer,Poor managment too many managers too few options for career opportunities poor grading system by HR HR is probably my biggest complaint since they seem to do so little for their employees Even if its not the case they are not making it look any different This leads to a lot of unhappy employees,IT Specialist,Current Employee,Klagenfurt am Wörthersee,01/09/2008
3,A fairly structured work environment,nan,A processoriented work environment has its pros in aspects of effectiveness doing the right things traceability and perhaps quality The company has good learning development program for its employees but it also depends on the managers decision to approve hisher employees course applications,On the contrary overly processdriven may stifle efficiency doing things in the best possible manner with the least waste of time and effort curiosity and creativity The work environment does not distinctly prevail an open and transparent culture,Anonymous Employee,Former Employee,Singapore,02/06/2017
1,Working here is like navigating a maze,nan,Quite a lot of competitors so technology and products move fast giving people great learning and collaboration opportunities Steep learning curve allows brilliant people to really shine Plenty of crosssite learning communities that allow you to really build your skills Freshers have a great opportunity to gain tremendous knowledge in the first few years of working,Your daily routine consists of coming up with ways with blame someone for every small delay rather than give you time to focus on work The blaming culture is a bit too extreme to the point that it can get sickening Managers will jump 10 feet in the air if there is an email asking why there is a delay Enough to give everyone hypertension Very poor work life balance you are informally expected to work round the clock including answering emails on the weekends Not a healthy sign when communication on email is replaced by whatsapp messages especially when youre on the way to work in the morning,Engineer,Current Employee,Singapore,29/04/2020
