Rating,Title,Review Description,Pro,Con,Job Title,Status,Region,Date
30,Pros and cons,,Friendly environment Very systematic The rotation management program are well aligned and designed,more than 8hrs working policy quite low basic salary basic benefits,Engineer Apprentice,Current Employee,Melaka,Oct 14 2021
50,Best Experience Yet,,Exposure Networking Learning Experience Work Ethics,I cannot think of any,Working Student,Current Employee,Munich Bavaria,Jul 12 2021
40,nice place to work,,good place to work good teamwork,early time location many reunions,Instruction Designer,Former Employee,Porto Oporto,Nov 3 2021
30,GPTW,,Good colleagues helpful and willing to work together,Lots of politics ongoing within company,Process Engineer,Former Employee,nan,Oct 24 2021
40,Good embeded company,,Good opportunities to learn new things,salary is optimal when compared outside,Senior Software Engineer,Current Employee,Bangalore,Nov 1 2021
40,good,,flexi working hours given and good new hiring module The probation guideline is very clear with systemic timeline for new hire,insufficient car park and the worst traffic jam Too many abbreviations for system used and many separate portals Need time to familiarize,Senior Engineer,Current Employee,Melaka,Aug 15 2021
50,A great place to work,,Work life balance People are nice,Not so much new technology and challenges,Anonymous Employee,Current Employee,nan,Jun 19 2021
50,Project manager Highsecurity products certification,,Very wellstructured company Departments and application areas are clear and good managed Investments in workers health and carriers development,I have not found any Cons against of Infineon with only one exemption Depending on a position the carrier could only be advanced by either change of department or a change of application area Sometimes it is not applicable,Project Manager,Former Employee,Munich Bavaria,Mar 6 2021
40,Great place to work,,work life balance and helpful colleagues,too many alignment meeting and call before a decision is made,Senior Executive,Current Employee,Singapore,Oct 8 2021
30,work life balance,,have good work life balance,have very slow career grow,Anonymous Employee,Current Employee,nan,Oct 17 2021
50,Great place to work,,Great working culture familyoriented company very good worklife balance friendly colleagues Diversified workplace opportunity to work with people from all over the world Forward looking semiconductor company kudos to the management,Decision making could be slow because all opinions must be heard first and taken into consideration Average compensation but other benefits are good,Staff Engineer,Former Employee,Singapore,Mar 19 2021
50,Good Company,,A good company with a lot of perks,No cons of working at Infineon,Working Student,Former Employee,Munich Bavaria,Jun 25 2021
30,No longer a good company like last time,,Remain an automotive MCU chip leader supplier No major retrenchment during pandemic Finance status remain strong after Cypress acquisition,Keep downsizing in one of an Asian country region “Scare lose” mentality happen in HQ and one of Euro region some responsibility and job return back to HQ from Asia side Very strong office politics culture management toward individualism m,Test Development Engineer,Current Employee,nan,Mar 15 2021
30,Good for fresh grad but can be very stressful,,As the title says you can learn a lot if you start your career here as fresh graduate but,but as time goes on things can get stressful and suffocating as higher management keeps pushing for unrealistic target,Integration Engineer,Current Employee,nan,Jun 7 2021
50,Good International Atmosphere in the development center,,International environment Helpful and innovative supervision,In the Technology side you have to know good german language to survive as all the meetings are held in German language,Student Internship,Former Employee,Dresden,Jul 24 2021
50,Good,,Good flexible friendly great worthy,High cost of living expensive city,Reliability Specialist,Current Employee,Munich Bavaria,Sep 18 2021
40,Decent place to learn,,Patient colleagues Opportunities to learn Robust framework to improve and get better,Low pay for work done Not in line with industry standards,Project Engineer,Former Employee,nan,Aug 16 2021
40,Working Student Training,,young Colleges high energy and motivation many women in the rd department motto women support women,NAME,Working Student,Former Employee,Munich Bavaria,Jun 27 2021
40,Normal Company,,Nice place to work work environment is nice,none so far place is good for long term,Anonymous Employee,Current Employee,nan,Aug 28 2021
20,Not good for non european employees,,Good learning in different areas of digital verification and design but mostly focused on verification,Taking advantage of nonEU employees by putting them on lower positions and overloading them as these employees have limited to no other choice of employment Note this review is for infineon Dublin office came from Cypress semi after acquisition,Electrical Engineer,Current Employee,Dublin Dublin,Jun 11 2021
50,Good work life balance,,You can learn and grow You will not be force to so something you dont want,A little slow in terms of getting things done So you might learn slower,Staff Engineer,Current Employee,Kulim,Aug 2 2021
10,Worst PPL in india,,Location else Nothing to consider,Worst people lot of politicsbad mgmt,Anonymous Employee,Former Employee,nan,Nov 6 2021
40,Good work life balance but easy to get complacent,,Fair pay good work life balance supportive top management open to discussing ideas autonomy to do own work good diversity,Too much by the rules and procedures age of workforce quite high most people are 40 which makes it a bit unattractive for younger people location not ideal if you dont drive or take cabprivate hire,Senior Manager,Current Employee,Singapore,May 23 2021
40,Good work culture,,Good work culture Respect for family life,Conservative in adapting to new technologies,Senior Staff Engineer,Current Employee,Neubiberg,Sep 5 2021
50,Good place to work,,Although not perfect Infineon is a good place to work,Pay need to be more attractive,Anonymous Employee,Current Employee,nan,Aug 26 2021
40,Overall good company to work for,,Worklife balance supportive colleagues challenging technology and problems,Career progression might be slow,Anonymous Employee,Current Employee,nan,Aug 29 2021
40,Professional environment,,Great place to learn and grow helpful colleagues Good benefits and compensation,Sometimes the progress slows down due to technological and quality standards,Test Engineer,Current Employee,nan,Aug 16 2021
40,Great place to work,,Good growth in company great place,No cons for in this company,Software Engineer Java Developer,Current Employee,nan,Sep 1 2021
40,Open culture good benefits,,Good working environment and culture Many benefits Strong work council,Promotion is in general slow,Anonymous Employee,Former Employee,nan,Aug 26 2021
50,nice working atmosphere,,Work Life balance is guaranteed,It is located in the outer suburbs of Munich,Workingstudent,Current Employee,Munich Bavaria,Aug 25 2021
40,Good company,,Open minded company with very good colleagues,Some bosses not good managers,Supply Chain Planner,Current Employee,Budapest,Sep 1 2021
40,50 work 30 hobby 15 politics and 5 pokerface,,Great worklife balance with a huge time for your own hobby projects especially if its correlated with a main work There are a lot of learning and career opportunities globally as well relocation etc Strong HW side and chill environment,Slow sometimes annoying quite a lot of politics all the way up No union standards across the company and lack of understandable instructions Poor SW capabilities,Applications Engineer,Current Employee,Singapore,Mar 17 2021
30,Ok company,,Friendly colleagues good place to work,Nothing much to learn here,Engineer,Former Employee,nan,Sep 4 2021
40,Satisfied,,Friendly colleagues and work environment good enough salary laid back lifestyle flexible work time stable company very good place to settle down for families mountains and lakes around fresh air good events organized every now and then by the city Overall its good place to start your career or end your career,Slow career growth location is not good for young people airports are very far away without a car its difficult to move around lack of doctorsspecialists in the city plus long waiting time for appointments rent is becoming expensive very small city,RampD Engineer,Former Employee,Villach,Mar 18 2021
40,Great Place to Work,,Good benefit good management Conducive environment A lot of activities Great teamwork,Fast pace environment Some maybe like it Im okey with it,Senior Supplier Quality Engineer,Current Employee,nan,Aug 17 2021
40,Good,,Nice atmosphere The people is really nice,It is in the middle of nowhere,Anonymous Employee,Former Employee,nan,Sep 27 2021
40,Good,,Awesome atmosphere in office man,Too much crowd there indeed,Medical Assistant,Current Employee,New Delhi,Oct 4 2021
40,ok,,Friendly culture with global sites,constantly looking for merging and acquisition,Senior Manager,Current Employee,Singapore,Oct 2 2021
30,God,,Central location with company transport,Progression is difficult culture is rigid,Distribution Partner,Current Employee,Old Kallang Airport Estate,Sep 28 2021
40,good choice,,career opportunities multicultural good salary,location was bad benefits are not much,RF Engineer Intern,Current Employee,Villach,Sep 28 2021
50,Good place to work,,Great place to work and friendly environment,Nothing as such slight mis management,Automation Engineer,Current Employee,nan,May 22 2021
50,work life balance,,work life balance is perfect,difficult to be promoted as allocated employee percentage per cycle is limited,Senior Engineer,Former Employee,Singapore,May 5 2021
20,Not Recommended,,Not much pros to this company other than the benefits,Underpay enormous workload politics slow career progression,Process Engineer,Current Employee,Melaka,Sep 18 2021
10,DisasterChaos Satisfaction depends on which group you are in,,Good Pay Home Office Flexibility,Some groups are good But not all of them Work satisfaction is primarily dependent on the group and teamates you have Pretty hard to determine on the interview phase Just like in any other company IFX is big so expect a beurocratic process Multiple information tons of paperwork and alot more complexity Analysis paralysis If you are looking into a dynamic agile innovative and faced paced company forget about it Some managers cannot decide just let things go With this it ends up to the subordinate to decide Weak leadership in some groups Limited propsects for growth unless you transfer to a different department Before you go here you need to thouroughly look into the group you are joining,Operations,Former Employee,Neubiberg,Nov 25 2020
40,Good company,,Good worklife balance Good technologies to work on,Slow growth Less salary compared to peer vlsi companies,Anonymous Employee,Current Employee,Bangalore,Jul 26 2021
50,Good company to work,,Good company to start your career,Politics is on higher side from the outside people,Senior Lead Engineer,Current Employee,Bangalore,Jul 23 2021
10,Heavyweight processes people and customer focus comes last zero culture or identity,,Safe place to work Sadly the freedom to be creative comes from your line manager risk hence Infineon being a follower,Process with processes to fix the broken processes Senior Management simply do not see or wish to see the issues large corrective culture never support BU isolationism no shared learning even when working within the same end customer No lean or six sigma working concepts If you are not German forget promotion,Senior Marketing Manager,Current Employee,nan,Mar 31 2021
50,Great Opportunity to Build Carrier in Supply Chain,,Up to date with the systems Process Oriented Great opportunity to interchange the teams Full support to the onsite opportunities,i didnt find any cons so far,Staff Specialist Operations,Current Employee,Bangalore,Jun 21 2021
30,Do not go to manufacturing site,,Stable and not hire and fire culture,Low increment Bad culture at manufacturing site Very limited promotion opportunity,Senior Product Engineer,Former Employee,Singapore,Jun 28 2021
40,Work life balance,,Provide a good work life balance environment Have control in time management for work,Big organisation which have complicated divisiondept structure,Applications Engineer,Current Employee,Singapore,Jul 6 2021
30,Nice company to work,,Nice working setup with good salary,Too many project manager some manager are not good leader,Senior Staff Engineer,Current Employee,Singapore,Jul 16 2021
50,Good Opportunities,,provide better env to grow,provide more opportunities to externals,Senior Data Scientist,Current Employee,Bangalore,Jul 29 2021
40,Good Work,,Work is challenging in Infineon,Over committing to the customer without considering the bandwidth,Functional Safety Manager,Current Employee,Bangalore,Jul 7 2021
40,nice company,,work life balance is good work culture is good,moderate pay when compared to other like TI Qualcomm,Senior Engineer,Current Employee,Bangalore,Jul 12 2021
40,Good for Young Ones,,Has good pay and involves a lot of handson early on,Always pulling schedules without care for personal worklife balance of employees,Senior Staff Test Engineer,Former Employee,Manila Manila,Jun 29 2021
50,Embedded software role,,Work life balance culture learning opportunities synchronisation in work and learning goals,Not seen till now dont know,ApplicationEngineer,Current Employee,Bangalore,Jul 5 2021
50,Werkstudent,,Very good company and can explore many opportunities,I did not find any problems during my tenure,Anonymous Employee,Former Employee,nan,Jul 11 2021
50,Enjoyable workplace environment,,Among many many others its the work life balance,Time constraint when testing and analyzing new products,Post Silicon Validation,Current Employee,nan,Jul 6 2021
40,So far so good,,work and life balance attractive co workers,compensation is not good enough,ApplicationEngineer,Current Employee,Singapore,Jul 16 2021
50,Power electronics professional,,Best work environment free food lot os perks,Salary can be bit higher,Senior Applications Engineer,Current Employee,Bangalore,Jul 14 2021
40,No concept for layoff Good work,,No concept for layoff Good work European work culture No late night calls,India office is not empowered well,Senior Manager Software Engineering,Current Employee,Bangalore,Jul 1 2021
50,Great working place,,People soft skills and knowledge,Everything is good No cons yet,Quality Manager,Current Employee,Munich Bavaria,Jul 17 2021
50,na,,low work load and good working environment,there is no such con i can remember,PSV,Former Employee,Bangalore,Jul 13 2021
40,Professional environment,,Great place to learn and grow helpful colleagues Good benefits and compensation,Sometimes the progress slows down due to technological and quality standards,Test Engineer,Current Employee,nan,Aug 16 2021
40,Great place to work,,Good growth in company great place,No cons for in this company,Software Engineer Java Developer,Current Employee,nan,Sep 1 2021
40,Open culture good benefits,,Good working environment and culture Many benefits Strong work council,Promotion is in general slow,Anonymous Employee,Former Employee,nan,Aug 26 2021
40,Good company,,Open minded company with very good colleagues,Some bosses not good managers,Supply Chain Planner,Current Employee,Budapest,Sep 1 2021
40,50 work 30 hobby 15 politics and 5 pokerface,,Great worklife balance with a huge time for your own hobby projects especially if its correlated with a main work There are a lot of learning and career opportunities globally as well relocation etc Strong HW side and chill environment,Slow sometimes annoying quite a lot of politics all the way up No union standards across the company and lack of understandable instructions Poor SW capabilities,Applications Engineer,Current Employee,Singapore,Mar 17 2021
30,Ok company,,Friendly colleagues good place to work,Nothing much to learn here,Engineer,Former Employee,nan,Sep 4 2021
50,15 years at IFX,,A place to work for life,slow paced Lack of team bonding,Project Manager,Former Employee,Old Kallang Airport Estate,Apr 14 2021
30,Worked for Infineon India team for 15 years,,WorkLife balance is great Free Lunch Encourages Innovation and Entrepreneurship if you are up for it Few team members from India Principal Engineers Team Leads are amazingly talented Passionate offshore colleagues willing to lend a,Many Indian teams DES and ML specifically are full of selfproclaimed software engineering experts without having exposure to building highquality software Managers are the worst Many Indian teams worship the offshore teams and lack the skills,Software Development Engineer SDE II,Former Employee,Bangalore,Jan 9 2021
40,Good company,,Work life balance Good exposure to different technologies,Slow growth Too many processes,Principal Engineer,Current Employee,Bangalore,Aug 26 2021
40,Good stable global company,,Great working hours contributed to my worklife balance,Too many meeting to discuss and make decisions that couldve been taken locally,IT Engineer,Former Employee,Seoul,Aug 6 2021
50,good,,all good and all well,none is worse at infineon technologies,Junior Business Analyst,Former Employee,Munich Bavaria,Apr 30 2021
50,Good company,,Nice work life balance and food,Little room for growth if you dont have IT affinity,Working Student,Current Employee,Garching bMünchen,Apr 16 2021
50,nice company,,good pay and benefit in Manufacturing industry,not a good place for data guy,Data Analyst,Former Employee,Singapore,Apr 9 2021
50,Good solid employer,,Good Salär Good collègues and competent manager,Remote Wirkung wont be implémented in the future,Product Engineer,Current Employee,nan,Apr 15 2021
50,Good place to work,,Employees are trusted and given responsibilities Good work culture,Fun activities at work are missing,Senior Software Engineer,Current Employee,nan,Apr 11 2021
40,Brief info on benefits,,dental medical benefits in house clinic payment on time worklife balance lots of bonding and volunteering events,littleslow career progression little variable bonus or salary increment,Assistant Engineer,Former Employee,Old Kallang Airport Estate,Jun 21 2021
10,Bad management Bad office atmosphere high pressure,,Salary technology joining high level projects work location,Power harassment by boss and coworker closedomestic culture uncooperative coworker Low level management,Sales Representative,Former Employee,Tokyo,Sep 21 2021
50,Great place to work for,,Worklife balance willing to apply new advanced methodologies,Decision making is not flexible it sticks to the rules,Staff Engineer,Current Employee,Singapore,Mar 26 2021
50,Definitely a company to work for,,WorkLife Balance Values International Opportunities,Rapid growth of the team activities and not enough people to support them,Machine Learning Engineer,Current Employee,Bucharest Bucuresti,Mar 21 2021
50,Infy,,Good pay Good management Good company,No cons no cons no,Seneor,Current Employee,nan,Apr 15 2021
30,the place where you want to start a career if the benefits arent your main goal,,nice place to begin your career quite awesome lab,distance from UPB way lower in all aspectssalary benefits to the competitor NXP,Manager,Former Employee,nan,Apr 28 2021
30,Overall pretty ok,,Pretty cushy job overall Left to own devices most of the time,Periods of extreme stress during allocation High staff rotation,Logistics Coordinator,Current Employee,Dublin Dublin,May 26 2021
30,Good work life balance,,Work life balance more opportunities to learn outside your job,no free transport comparatively low pay No cubicles workspace is not spacious,Staff Specialist,Current Employee,Bangalore,May 26 2021
50,Good corporate culture,,Good company culture friendly environment,None at all colleagues are nice,Anonymous Employee,Current Employee,nan,Jun 15 2021
40,Work life balance,,Good work life balance less risk more time for projects strong process,Need to be updated with cutting edge technologies,Anonymous Employee,Current Employee,nan,May 29 2021
40,Good WorkPlace,,Good Work Culture Stable job,The learning curve is a bit gradual,Anonymous Employee,Current Employee,Singapore,Jun 16 2021
50,Good,,Good comp nothing major to tell,Nothing major to share as cons,Anonymous Employee,Former Employee,nan,Jun 15 2021
50,Good pay attentive employers good diversity,,Good pay attentive employers good diversity,Left on your own there kis no much care taken,Verification Engineer,Former Employee,nan,May 27 2021
50,Infineon is a great place to work good worklife balance and great benefits,,Worklife balance competitive salary and good employee benefits,too much bureaucracy and too many processes that need to be followed,Senior Staff Software Engineer,Current Employee,Munich Bavaria,May 4 2021
30,working culture,,overall the company has harmonized environment,but it also has problem of slow in decision,Anonymous Employee,Current Employee,nan,Jun 3 2021
50,Good,,Good work culture Good management,There is nothing cons as such,Senior Applictions Engineer,Current Employee,Bangalore,Apr 6 2021
40,Good company,,Good worklife balance Good technologies to work on,Slow growth Less salary compared to peer vlsi companies,Anonymous Employee,Current Employee,Bangalore,Jul 26 2021
50,Great working environment,,1 Friendly colleagues ready to discuss and help 2 Flexibility in office hours 3 Flexibility in choosing the field you work on depends on which team and project you are working on,There are not really Cons that I found as a working student all good One thing I can say is the canteen is little expensive,Working Student,Former Employee,Munich Bavaria,Nov 23 2020
10,Heavyweight processes people and customer focus comes last zero culture or identity,,Safe place to work Sadly the freedom to be creative comes from your line manager risk hence Infineon being a follower,Process with processes to fix the broken processes Senior Management simply do not see or wish to see the issues large corrective culture never support BU isolationism no shared learning even when working within the same end customer No lean or six sigma working concepts If you are not German forget promotion,Senior Marketing Manager,Current Employee,nan,Mar 31 2021
50,Good,,Good environment and well management,Less opportunity and growth opportunities,Anonymous Employee,Former Employee,nan,Apr 6 2021
30,Do not go to manufacturing site,,Stable and not hire and fire culture,Low increment Bad culture at manufacturing site Very limited promotion opportunity,Senior Product Engineer,Former Employee,Singapore,Jun 28 2021
40,Work life balance,,Provide a good work life balance environment Have control in time management for work,Big organisation which have complicated divisiondept structure,Applications Engineer,Current Employee,Singapore,Jul 6 2021
50,Very good,,Friendly Co workers Good time management,Large company size has some negative effects,Anonymous Employee,Current Employee,nan,Mar 29 2021
50,Great place to work,,Flexi hour competitive salary good work environment,Overload less chance getting promotion,Engineer,Current Employee,Kulim,Mar 24 2021
30,Nice company to work,,Nice working setup with good salary,Too many project manager some manager are not good leader,Senior Staff Engineer,Current Employee,Singapore,Jul 16 2021
50,Great culture,,Provide trainingslearning for employees Friendly management colleagues Great place to work in all sense,High demand to produce output which might lead to compromised worklife balance,Process Integration Engineer,Current Employee,Kulim,Feb 23 2021
50,Good Salary Benefits,,medical flexible working hours wfh,none as far as im concerned,Senior Product Engineer,Current Employee,Melaka,Mar 24 2021
50,Great place to work,,Great atmosphere and modern offices,The workload is too high,Engineer,Current Employee,Munich Bavaria,Mar 26 2021
50,Post Silicon Validation,,Can get more knowledge by working on various projects,I dint find any issues,Intern,Former Employee,Bangalore,Mar 19 2021
50,Very good,,Good work environment and work culture,Not much to mention in cons,Software Developer,Current Employee,nan,Mar 26 2021
50,Good job,,Opportunities for development and learning,Lower pay than American companies,Validation Engineer,Current Employee,Villach,Mar 28 2021
50,Great management great workplace,,Everyone is good and sharing positivities good place to learn and self improve,A little bit of stress sometimes,Executive,Current Employee,Melaka,Feb 22 2021
40,Good Work,,Work is challenging in Infineon,Over committing to the customer without considering the bandwidth,Functional Safety Manager,Current Employee,Bangalore,Jul 7 2021
40,nice company,,work life balance is good work culture is good,moderate pay when compared to other like TI Qualcomm,Senior Engineer,Current Employee,Bangalore,Jul 12 2021
40,Good for Young Ones,,Has good pay and involves a lot of handson early on,Always pulling schedules without care for personal worklife balance of employees,Senior Staff Test Engineer,Former Employee,Manila Manila,Jun 29 2021
40,Internship,,flexible timing you can choose the time you want,compulsory interhsip is very less paid,Pflichtpraktikum,Current Employee,Warstein,May 16 2021
40,Decent company to work for,,Decent salary Great work life balance Good number of holidays with added flexibility Recognition for hardsmart work in terms of promotions,Bonuses could be better and more individual performance based Project execution could be much faster and better synchronized No new design work or big challenges No stock options,Principal Design Engineer,Current Employee,Bristol England,Mar 8 2021
40,good working family,,people conditions space food salary,i cant find any contras,Tax Analyst,Current Employee,Porto Oporto,May 21 2021
50,Good,,It is a great company to start off a career It has good future scope as the company focuses on renewable energies,I cant think of any diasadvantage,Senior CAD Engineer,Current Employee,nan,Apr 13 2021
50,New worker,,Good bonus and salary and incentives,Working hour 12 hours High output rate,Maintenance Technician,Current Employee,Kulim,May 14 2021
40,Super,,Gud und great for all,Lack of management and ability,Team Leader,Current Employee,nan,May 19 2021
50,One of the Great Place to Work,,One of the biggest employer in Malaysia Good management with great vision to navigate the future growth of the company Employee is our number 1 priority Taking care of the employee also means taking care of our business,Situated in a small Melaka city not so fast pace and happening compare to other fast pace city like Kuala Lumpur,Director Research and Development,Current Employee,Melaka,Jan 7 2021
30,Fast pace,,A stable growing company Motivating superior,Must be willing to work under pressure Need to entertain many bosses No life balance Less medical benefit,Staff Engineer,Former Employee,nan,Apr 29 2021
40,Good culture,,Nice people good collaboration and opportunities to take on more challenge Good work life balance too,Can be slow paced salary needs to be more competitive,Supply Chain,Current Employee,nan,Mar 10 2021
50,Good place,,Good place to work Employee friendly,Not much negative feedback Good place,Director,Current Employee,nan,May 11 2021
30,Good Not Great,,Dynamic Teams and Good Growth,Chaos Management and Poor Work Life Balance NonEligible Project Managers,Staff Software Engineer,Current Employee,Bangalore,Jul 1 2021
30,Review,,Learning opportunities good pay workshop and training class,slack lack of efficiency low bonuspolitic,Administrative,Former Employee,nan,Jul 1 2021
40,good salary good growth and satisfactory enviornment,,good salary good growth and satisfactory environment,working on old technology no exposure to latest low nodes,Senior Staff Engineer,Current Employee,Bangalore,Jun 14 2021
50,Thesis at Infineon Villach,,good salaries and new technologies,small city not so friendly,Graduate Student,Former Employee,Villach,Feb 25 2021
50,Good company with good work culture,,Good Colleagues with good cultuer,poor middle management too much redundancy and useless approvals,Sales,Former Employee,Singapore,Jan 24 2021
50,PhD,,Very good support of the team Great equipment,The income could be higher,PhD Student,Former Employee,Graz,Feb 19 2021
10,RF design,,NAME,relation based company No attention to performance discriminated relationship of managers no room for development for foreigners,RF Designer,Former Employee,nan,Aug 1 2021
40,A good company,,Good working environment and nice colleagues,Hierarchey Organisation and far location,Working Student,Current Employee,Munich Bavaria,Jun 28 2021
20,Just my own opinion take it or leave it,,Good Employee Benefits and office environment,the ratio of workload to manpower is always 31,Engineer,Former Employee,nan,Jun 1 2021
50,Nice,,Food is really really nice,Far away from the city center,Anonymous Employee,Former Employee,nan,Feb 20 2021
40,Good and comfortable workplace,,Good work Environment flexibility to shape your career internally on different clearly defined career paths but with limited options Excellent for studentsentry level,Difference benefits for employees from site to another,Senior Verification Engineer,Current Employee,Bucharest Bucuresti,Mar 16 2021
40,A good place to work,,Flexible working hours benefits is above average but not the best of cos,It all depend on your boss,Staff Engineer,Current Employee,Singapore,Mar 31 2021
40,Electrical Engineer,,Good working conditions You can choose your career path and responsibility level,No company is perfect Therefore 4 starts,Electrical Engineer,Current Employee,nan,Apr 14 2021
20,Infineon,,Slow pace but good salary and also inclusion,Bad communication management and poor career planning,Senior SAP Consultant,Current Employee,nan,Apr 28 2021
50,good,,all good and all well,none is worse at infineon technologies,Junior Business Analyst,Former Employee,Munich Bavaria,Apr 30 2021
30,Lost focus on your jobscope,,Colleagues are helpful and willing to share experience,A bit high workload lost focus on your jobscope Module to module are different,Process Engineer,Current Employee,Kulim,Apr 2 2021
40,ok,,flexible work program good opportunities to learn,NAME,Working Student,Current Employee,nan,Apr 19 2021
30,Good growth company,,Automotive company with high tech in power management products and high quality chip among competitors Very good for new fresh graduations to learn and gain competency not only in technical but also be people company,Too many systematic that is conflicting each other process Manufacturing tool is behind era but yet is being beautifying as high tech by management politicians High management is creating it own empire respectively and developing many hierarchy level and position it by its gang without competency,Senior Director,Current Employee,Melaka Tengah,Nov 8 2020
50,Good company,,Nice work life balance and food,Little room for growth if you dont have IT affinity,Working Student,Current Employee,Garching bMünchen,Apr 16 2021
50,nice company,,good pay and benefit in Manufacturing industry,not a good place for data guy,Data Analyst,Former Employee,Singapore,Apr 9 2021
50,Good solid employer,,Good Salär Good collègues and competent manager,Remote Wirkung wont be implémented in the future,Product Engineer,Current Employee,nan,Apr 15 2021
40,Nice company to work,,Better work life balance Very good process oriented,compensation is above avg but not matching sometimes,Staff CAD Engineer,Current Employee,Bangalore,Apr 14 2021
50,Good place to work,,Employees are trusted and given responsibilities Good work culture,Fun activities at work are missing,Senior Software Engineer,Current Employee,nan,Apr 11 2021
30,Great Experience Encourages Innovation,,Great company to start with Liberty for exploring different technologies Healthy competition,Growth will be stagnated if youre in a wrong team Innovation is encouraged but a bias exists which hinders openmindedness,Senior Design Engineer,Former Employee,Bangalore,Jan 10 2021
40,Good place to get some handon experience,,Nice team lunch and gym,Too far away from the city,Intern,Current Employee,Munich Bavaria,Apr 13 2021
40,Overall,,Work environment Flexibility Work life balance,Salary Compensation and benefits Management and Benefits,Senior Design Engineer,Current Employee,Bangalore,Apr 12 2021
40,Good team good practical experiment many chances to go aboard,,International environment with detailed working profile opportunity to get,Quite far from center and sometime work overtime,Digital Marketing,Former Employee,Munich Bavaria,Mar 22 2021
40,Good company to work for,,Good compensation work life balance,Difficult to get promoted in this company,Field Applications Engineer,Current Employee,nan,Apr 10 2021
30,im new,,the compony is best so far,insufficiant sallary that give for technician,Technician Maintenance,Current Employee,Kulim,Apr 14 2021
40,Student graphics designer,,Good atmosphere with big canteen and big campus,Typical boring office and outskirts,Anonymous Employee,Former Employee,Munich Bavaria,Apr 14 2021
50,Great place to work for,,Worklife balance willing to apply new advanced methodologies,Decision making is not flexible it sticks to the rules,Staff Engineer,Current Employee,Singapore,Mar 26 2021
50,Definitely a company to work for,,WorkLife Balance Values International Opportunities,Rapid growth of the team activities and not enough people to support them,Machine Learning Engineer,Current Employee,Bucharest Bucuresti,Mar 21 2021
40,Good learning center,,Generous in knowledge sharing Provide very good training,Quality of managers are not well managed Reward is based on local currency not fair,Senior Engineer,Former Employee,nan,Mar 3 2021
40,Great company,,Innovative and creative which is saying something for a German company,Somewhat stuck in the rules but thats how things work in German companies,Marketing,Former Employee,nan,Mar 16 2021
50,Infy,,Good pay Good management Good company,No cons no cons no,Seneor,Current Employee,nan,Apr 15 2021
50,Good work culture,,Opportunities to work on new technologies coming up in automotive,If you dont show interest you will end up doing the same work which is not good for career growth,Senior Software and Firmware Engineer,Current Employee,Bangalore,Feb 26 2021
40,Working in Infineon Singapore,,NAME,NAME,Head of PSS EPIC Ramp Up and Change Management,Current Employee,Singapore,Mar 23 2021
50,Formal verification,,Enjoyable atmosphere to concentrate on work,I guess there is nothing like that,Master Thesis Student,Current Employee,Munich Bavaria,Apr 6 2021
40,A peoples company,,Values employees welfare Good career progression,Too complex in structure and affect work efficiency,Head of Marketing,Current Employee,Singapore,Apr 6 2021
50,One of the best companies to work in,,Good policy and friendly environment,Na na na na na,Anonymous Employee,Current Employee,nan,Mar 30 2021
50,Environment,,Great colleague great boss and non political,Not much of career growth,Process Engineer,Current Employee,nan,Apr 9 2021
50,Great Company,,Great Benefits and People Oriented,High Pressure due to Competitive Market,Senior Staff Engineer,Current Employee,Cavite Cavite City,Apr 9 2021
40,Good work life balance but depends on who your manager is,,Good worklife balance good compensation,Worklife balance depends on who your manager is Second you might get a contractual offer,Senior Software Developer,Current Employee,Bangalore,Feb 24 2021
50,Good,,Good work culture Good management,There is nothing cons as such,Senior Applictions Engineer,Current Employee,Bangalore,Apr 6 2021
50,Great working environment,,1 Friendly colleagues ready to discuss and help 2 Flexibility in office hours 3 Flexibility in choosing the field you work on depends on which team and project you are working on,There are not really Cons that I found as a working student all good One thing I can say is the canteen is little expensive,Working Student,Former Employee,Munich Bavaria,Nov 23 2020
50,Good,,Good environment and well management,Less opportunity and growth opportunities,Anonymous Employee,Former Employee,nan,Apr 6 2021
50,Very good,,Friendly Co workers Good time management,Large company size has some negative effects,Anonymous Employee,Current Employee,nan,Mar 29 2021
40,Worklife Balance,,Great worklife balance Supports Employee growth,Compensation is lower than competitor,Expert Software Developer,Current Employee,Bangalore,Apr 2 2021
50,Great place to work,,Flexi hour competitive salary good work environment,Overload less chance getting promotion,Engineer,Current Employee,Kulim,Mar 24 2021
10,Run away if you a a true engineer,,decent wages if you sell your soul,Manual work that doesnt get automated because they prefer to use people than machines Still use legacy file share system operators to work lots bad HR,Production,Current Employee,Kulim,Apr 8 2021
40,Decent company to work for,,Decent salary Great work life balance Good number of holidays with added flexibility Recognition for hardsmart work in terms of promotions,Bonuses could be better and more individual performance based Project execution could be much faster and better synchronized No new design work or big challenges No stock options,Principal Design Engineer,Current Employee,Bristol England,Mar 8 2021
50,Fast growing semiconductor manufacturer,,Stability DiversityBeutiful Campus Well connected to public transport,No stock options No free coffee,Staff Engineer,Current Employee,Munich Bavaria,Dec 28 2020
50,Great Company,,Good salaries and excellent working environment,Nothing to add Really nice company to work,Indirect TaxVAT Manager,Current Employee,Munich Bavaria,Dec 30 2020
40,good working family,,people conditions space food salary,i cant find any contras,Tax Analyst,Current Employee,Porto Oporto,May 21 2021
